6.251409164414081232e+00,6.293119798337701631e+00,6.251421939327805433e+00,6.251421939327805433e+00,6.166970273543570968e+00,6.797719565113268914e+00,6.417284551048350494e+00,6.035647233815216950e+00,5.942707047375072271e+00,6.035655070998845240e+00,6.035659061058182395e+00,6.080272696387876152e+00,5.989909428634718758e+00,5.989906886614778436e+00,6.080268431511256289e+00,6.080268431511256289e+00,6.123969511236842855e+00,6.080265625196720869e+00,6.123968049532303226e+00,6.123970980747563075e+00,6.123976936432128149e+00,6.080272696387876152e+00,6.035668931912510082e+00,6.123980151642281378e+00,6.035666024385799133e+00,6.080275758309042544e+00,6.209404054394943806e+00,6.209397242359660396e+00,6.209393992051067457e+00
5.557602486558361221e+01,4.499107686247981519e+01,4.509036188971487746e+01,4.509036188971487746e+01,5.588000666064307609e+01,4.593932402538514026e+01,6.644122639312719514e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.821576742871543786e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.347437909133154932e+01,6.821576742871543786e+01,6.387121161763337085e+01,5.952215287559113222e+01,6.844427233543936495e+01,6.367217705253384707e+01,5.265788344102096374e+01,6.308244716706387578e+01,6.931471805599453262e+01
0.000000000000000000e+00,1.346975489093771017e-01,1.079983759642712121e-01,2.901946647440518945e-02,1.479574322004806042e-01,1.098901098901098883e-01,1.067651745617847342e-01,6.671070013210039784e-02,4.425623285220088576e-02,1.020798201236649827e-01,7.682672233820458940e-02,1.007106598984771617e-01,7.206126591622070976e-02,7.304418321848399342e-02,5.095923261390887526e-02,9.396557497823321281e-02,8.767716996603022728e-02,8.911055694098088398e-02,1.121816930488644115e-01,1.130242825607064017e-01,8.733145933584259002e-02,6.651728834409735558e-02,9.172691422937889749e-02,4.207770526635301600e-02,7.666714367487120763e-02,9.095556285829042853e-02,9.190635451505016484e-02,7.867696236395695097e-02,6.356306279795186087e-03
