9.30E+00,8.65E+00,8.38E+00,8.85E+00,9.57E+00,1.15E+01,1.04E+01,9.86E+00,9.71E+00,1.00E+01,1.21E+01,1.21E+01,1.10E+01,1.04E+01,9.86E+00,1.06E+01
1.75E+01,2.26E+01,2.27E+01,1.94E+01,1.75E+01,1.40E+01,1.50E+01,1.53E+01,1.55E+01,1.48E+01,1.38E+01,1.32E+01,1.37E+01,1.43E+01,1.46E+01,1.43E+01
2.08E-02,1.71E-01,1.06E-01,1.07E-01,4.94E-02,9.44E-02,7.83E-02,5.49E-02,7.06E-02,6.34E-02,7.34E-02,4.72E-02,6.46E-02,3.82E-02,5.70E-02,4.39E-02
1.63E+02,1.96E+02,1.90E+02,1.72E+02,1.68E+02,1.62E+02,1.55E+02,1.50E+02,1.51E+02,1.48E+02,1.68E+02,1.61E+02,1.51E+02,1.49E+02,1.44E+02,1.51E+02
