9.30E+00,2.77E+01,8.96E+00,4.09E+01,1.02E+01,3.01E+01,1.33E+01,2.11E+01,8.65E+00,4.12E+01,5.29E-02
9.43E+00,3.13E+01,9.30E+00,2.77E+01,8.96E+00,4.09E+01,1.02E+01,3.01E+01,1.33E+01,2.11E+01,5.87E-02
8.75E+00,3.78E+01,9.43E+00,3.13E+01,9.30E+00,2.77E+01,8.96E+00,4.09E+01,1.02E+01,3.01E+01,7.66E-02
7.43E+00,6.20E+01,8.75E+00,3.78E+01,9.43E+00,3.13E+01,9.30E+00,2.77E+01,8.96E+00,4.09E+01,4.06E-02
6.89E+00,6.93E+01,7.43E+00,6.20E+01,8.75E+00,3.78E+01,9.43E+00,3.13E+01,9.30E+00,2.77E+01,6.59E-02
6.84E+00,6.93E+01,6.89E+00,6.93E+01,7.43E+00,6.20E+01,8.75E+00,3.78E+01,9.43E+00,3.13E+01,4.74E-02
9.71E+00,2.30E+01,6.84E+00,6.93E+01,6.89E+00,6.93E+01,7.43E+00,6.20E+01,8.75E+00,3.78E+01,4.73E-02
1.33E+01,1.90E+01,9.71E+00,2.30E+01,6.84E+00,6.93E+01,6.89E+00,6.93E+01,7.43E+00,6.20E+01,5.65E-02
1.02E+01,2.40E+01,1.33E+01,1.90E+01,9.71E+00,2.30E+01,6.84E+00,6.93E+01,6.89E+00,6.93E+01,6.15E-02
1.02E+01,2.40E+01,1.02E+01,2.40E+01,1.33E+01,1.90E+01,9.71E+00,2.30E+01,6.84E+00,6.93E+01,6.51E-02
8.85E+00,3.15E+01,1.02E+01,2.40E+01,1.02E+01,2.40E+01,1.33E+01,1.90E+01,9.71E+00,2.30E+01,3.01E-02
1.33E+01,1.86E+01,8.85E+00,3.15E+01,1.02E+01,2.40E+01,1.02E+01,2.40E+01,1.33E+01,1.90E+01,9.05E-02
1.02E+01,2.29E+01,1.33E+01,1.86E+01,8.85E+00,3.15E+01,1.02E+01,2.40E+01,1.02E+01,2.40E+01,4.35E-02
1.00E+01,2.47E+01,1.02E+01,2.29E+01,1.33E+01,1.86E+01,8.85E+00,3.15E+01,1.02E+01,2.40E+01,4.26E-02
1.08E+01,2.23E+01,1.00E+01,2.47E+01,1.02E+01,2.29E+01,1.33E+01,1.86E+01,8.85E+00,3.15E+01,5.18E-02
1.21E+01,2.17E+01,1.08E+01,2.23E+01,1.00E+01,2.47E+01,1.02E+01,2.29E+01,1.33E+01,1.86E+01,3.97E-02
1.29E+01,2.16E+01,1.21E+01,2.17E+01,1.08E+01,2.23E+01,1.00E+01,2.47E+01,1.02E+01,2.29E+01,3.04E-02
1.06E+01,2.52E+01,1.29E+01,2.16E+01,1.21E+01,2.17E+01,1.08E+01,2.23E+01,1.00E+01,2.47E+01,4.44E-02
9.18E+00,3.14E+01,1.06E+01,2.52E+01,1.29E+01,2.16E+01,1.21E+01,2.17E+01,1.08E+01,2.23E+01,8.70E-02
9.07E+00,2.86E+01,9.18E+00,3.14E+01,1.06E+01,2.52E+01,1.29E+01,2.16E+01,1.21E+01,2.17E+01,5.28E-02
1.57E+01,1.72E+01,9.07E+00,2.86E+01,9.18E+00,3.14E+01,1.06E+01,2.52E+01,1.29E+01,2.16E+01,5.47E-02
1.10E+01,2.17E+01,1.57E+01,1.72E+01,9.07E+00,2.86E+01,9.18E+00,3.14E+01,1.06E+01,2.52E+01,1.22E-02
8.56E+00,3.28E+01,1.10E+01,2.17E+01,1.57E+01,1.72E+01,9.07E+00,2.86E+01,9.18E+00,3.14E+01,3.98E-02
7.73E+00,3.73E+01,8.56E+00,3.28E+01,1.10E+01,2.17E+01,1.57E+01,1.72E+01,9.07E+00,2.86E+01,7.82E-02
7.86E+00,3.57E+01,7.73E+00,3.73E+01,8.56E+00,3.28E+01,1.10E+01,2.17E+01,1.57E+01,1.72E+01,3.73E-02
9.71E+00,2.61E+01,8.85E+00,2.96E+01,9.57E+00,2.76E+01,1.02E+01,2.47E+01,8.65E+00,3.51E+01,7.02E-02
1.06E+01,2.40E+01,9.71E+00,2.61E+01,8.85E+00,2.96E+01,9.57E+00,2.76E+01,1.02E+01,2.47E+01,6.17E-02
1.10E+01,2.28E+01,1.06E+01,2.40E+01,9.71E+00,2.61E+01,8.85E+00,2.96E+01,9.57E+00,2.76E+01,5.52E-02
9.30E+00,2.94E+01,1.10E+01,2.28E+01,1.06E+01,2.40E+01,9.71E+00,2.61E+01,8.85E+00,2.96E+01,5.45E-02
2.49E+01,1.60E+01,9.30E+00,2.94E+01,1.10E+01,2.28E+01,1.06E+01,2.40E+01,9.71E+00,2.61E+01,4.41E-02
1.15E+01,1.87E+01,2.49E+01,1.60E+01,9.30E+00,2.94E+01,1.10E+01,2.28E+01,1.06E+01,2.40E+01,2.72E-02
1.06E+01,2.04E+01,1.15E+01,1.87E+01,2.49E+01,1.60E+01,9.30E+00,2.94E+01,1.10E+01,2.28E+01,0.00E+00
1.44E+01,1.90E+01,1.06E+01,2.04E+01,1.15E+01,1.87E+01,2.49E+01,1.60E+01,9.30E+00,2.94E+01,7.70E-02
1.15E+01,2.17E+01,1.44E+01,1.90E+01,1.06E+01,2.04E+01,1.15E+01,1.87E+01,2.49E+01,1.60E+01,1.09E-01
9.07E+00,3.14E+01,1.15E+01,2.17E+01,1.44E+01,1.90E+01,1.06E+01,2.04E+01,1.15E+01,1.87E+01,3.67E-02
1.25E+01,1.94E+01,9.07E+00,3.14E+01,1.15E+01,2.17E+01,1.44E+01,1.90E+01,1.06E+01,2.04E+01,8.02E-02
9.71E+00,2.54E+01,1.25E+01,1.94E+01,9.07E+00,3.14E+01,1.15E+01,2.17E+01,1.44E+01,1.90E+01,8.16E-02
9.43E+00,2.55E+01,9.71E+00,2.54E+01,1.25E+01,1.94E+01,9.07E+00,3.14E+01,1.15E+01,2.17E+01,4.19E-02
8.85E+00,2.71E+01,9.43E+00,2.55E+01,9.71E+00,2.54E+01,1.25E+01,1.94E+01,9.07E+00,3.14E+01,9.29E-02
8.56E+00,2.64E+01,8.85E+00,2.71E+01,9.43E+00,2.55E+01,9.71E+00,2.54E+01,1.25E+01,1.94E+01,1.17E-01
1.15E+01,1.77E+01,8.56E+00,2.64E+01,8.85E+00,2.71E+01,9.43E+00,2.55E+01,9.71E+00,2.54E+01,1.02E-01
9.71E+00,2.30E+01,1.15E+01,1.77E+01,8.56E+00,2.64E+01,8.85E+00,2.71E+01,9.43E+00,2.55E+01,5.96E-02
8.07E+00,3.56E+01,9.71E+00,2.30E+01,1.15E+01,1.77E+01,8.56E+00,2.64E+01,8.85E+00,2.71E+01,4.02E-02
8.30E+00,2.65E+01,8.07E+00,3.56E+01,9.71E+00,2.30E+01,1.15E+01,1.77E+01,8.56E+00,2.64E+01,1.01E-01
9.86E+00,1.96E+01,8.30E+00,2.65E+01,8.07E+00,3.56E+01,9.71E+00,2.30E+01,1.15E+01,1.77E+01,6.91E-02
9.43E+00,2.15E+01,9.86E+00,1.96E+01,8.30E+00,2.65E+01,8.07E+00,3.56E+01,9.71E+00,2.30E+01,9.35E-02
9.07E+00,2.25E+01,9.43E+00,2.15E+01,9.86E+00,1.96E+01,8.30E+00,2.65E+01,8.07E+00,3.56E+01,7.47E-02
1.21E+01,1.95E+01,9.07E+00,2.25E+01,9.43E+00,2.15E+01,9.86E+00,1.96E+01,8.30E+00,2.65E+01,9.42E-02
1.08E+01,2.08E+01,1.21E+01,1.95E+01,9.07E+00,2.25E+01,9.43E+00,2.15E+01,9.86E+00,1.96E+01,5.66E-02
1.08E+01,2.04E+01,1.08E+01,2.08E+01,1.21E+01,1.95E+01,9.07E+00,2.25E+01,9.43E+00,2.15E+01,7.36E-02
8.85E+00,2.71E+01,9.86E+00,2.29E+01,1.00E+01,2.35E+01,1.00E+01,2.35E+01,1.10E+01,2.13E+01,7.83E-02
9.18E+00,2.55E+01,8.85E+00,2.71E+01,9.86E+00,2.29E+01,1.00E+01,2.35E+01,1.00E+01,2.35E+01,7.99E-02
1.06E+01,2.08E+01,9.18E+00,2.55E+01,8.85E+00,2.71E+01,9.86E+00,2.29E+01,1.00E+01,2.35E+01,3.64E-02
9.86E+00,2.19E+01,1.06E+01,2.08E+01,9.18E+00,2.55E+01,8.85E+00,2.71E+01,9.86E+00,2.29E+01,5.11E-02
1.06E+01,2.00E+01,9.86E+00,2.19E+01,1.06E+01,2.08E+01,9.18E+00,2.55E+01,8.85E+00,2.71E+01,6.27E-02
9.71E+00,2.30E+01,1.06E+01,2.00E+01,9.86E+00,2.19E+01,1.06E+01,2.08E+01,9.18E+00,2.55E+01,6.57E-02
