6.978231146308734090e+00,6.797708278708545215e+00,6.797708278708545215e+00,6.754016644805322933e+00,6.583502859411130004e+00,6.500074595601908811e+00,6.754017999079953150e+00,7.220765393580180103e+00,7.220780238888034219e+00,6.932145985763965790e+00,7.546383901778823677e+00,7.791858778063439850e+00,7.546370257196904241e+00,6.710802123126893726e+00,6.334577994501065845e+00,6.375944801146732566e+00,6.375942095479849137e+00,6.625598137027296275e+00,6.797708278708545215e+00,6.583499658850225700e+00,6.797705585324044897e+00,6.754010439469443128e+00,6.417272885233056279e+00,6.375952471116672626e+00,6.209384427250797422e+00,6.251397366300684766e+00,6.251399024859809472e+00,6.251394055771849700e+00
6.830110839221742935e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,5.548159590381401784e+01,6.931471805599453262e+01,6.931471805599453262e+01,5.789864322649913930e+01,4.405728102029962656e+01,4.444057411362580012e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01,6.931471805599453262e+01
7.223672758920800241e-02,6.965944272445820373e-02,6.358381502890173009e-02,8.628005657708627540e-02,1.091549295774647821e-01,7.181208053691275073e-02,4.161073825503355805e-02,4.020100502512562873e-02,8.327994875080077519e-02,3.320561941251596455e-02,9.927200529450694311e-02,4.739010989010988828e-02,4.065040650406503975e-02,2.348336594911937247e-02,5.882352941176470507e-02,7.662337662337662114e-02,9.556313993174062049e-02,6.161473087818696709e-02,6.935598018400565556e-02,3.186440677966101420e-02,6.551059730250481661e-02,6.990291262135922556e-02,7.663782447466006842e-02,9.323116219667944293e-02,7.292954264524104113e-02,7.339988256018790957e-02,5.114822546972860179e-02,6.019900497512437748e-02
