8.85E+00,2.79E+01,8.75E+00,3.16E+01,8.96E+00,2.78E+01,9.57E+00,2.14E+01,8.07E+00,3.56E+01,3.10E-02
8.65E+00,2.88E+01,8.85E+00,2.79E+01,8.75E+00,3.16E+01,8.96E+00,2.78E+01,9.57E+00,2.14E+01,0.00E+00
8.22E+00,3.54E+01,8.65E+00,2.88E+01,8.85E+00,2.79E+01,8.75E+00,3.16E+01,8.96E+00,2.78E+01,1.57E-01
7.93E+00,3.71E+01,8.22E+00,3.54E+01,8.65E+00,2.88E+01,8.85E+00,2.79E+01,8.75E+00,3.16E+01,7.44E-02
7.43E+00,4.46E+01,7.93E+00,3.71E+01,8.22E+00,3.54E+01,8.65E+00,2.88E+01,8.85E+00,2.79E+01,1.33E-01
7.22E+00,3.79E+01,7.43E+00,4.46E+01,7.93E+00,3.71E+01,8.22E+00,3.54E+01,8.65E+00,2.88E+01,1.04E-01
7.67E+00,2.76E+01,7.22E+00,3.79E+01,7.43E+00,4.46E+01,7.93E+00,3.71E+01,8.22E+00,3.54E+01,7.06E-02
7.73E+00,2.84E+01,7.67E+00,2.76E+01,7.22E+00,3.79E+01,7.43E+00,4.46E+01,7.93E+00,3.71E+01,3.82E-02
9.57E+00,2.01E+01,7.73E+00,2.84E+01,7.67E+00,2.76E+01,7.22E+00,3.79E+01,7.43E+00,4.46E+01,3.49E-02
8.96E+00,2.37E+01,9.57E+00,2.01E+01,7.73E+00,2.84E+01,7.67E+00,2.76E+01,7.22E+00,3.79E+01,1.55E-02
8.75E+00,2.79E+01,8.30E+00,2.33E+01,7.49E+00,2.94E+01,7.61E+00,3.23E+01,8.65E+00,2.50E+01,1.04E-01
8.22E+00,3.42E+01,8.75E+00,2.79E+01,8.30E+00,2.33E+01,7.49E+00,2.94E+01,7.61E+00,3.23E+01,7.00E-02
8.00E+00,4.38E+01,8.22E+00,3.42E+01,8.75E+00,2.79E+01,8.30E+00,2.33E+01,7.49E+00,2.94E+01,5.79E-02
7.49E+00,5.47E+01,8.00E+00,4.38E+01,8.22E+00,3.42E+01,8.75E+00,2.79E+01,8.30E+00,2.33E+01,7.99E-02
7.22E+00,5.24E+01,7.49E+00,5.47E+01,8.00E+00,4.38E+01,8.22E+00,3.42E+01,8.75E+00,2.79E+01,1.03E-01
8.38E+00,2.45E+01,7.22E+00,5.24E+01,7.49E+00,5.47E+01,8.00E+00,4.38E+01,8.22E+00,3.42E+01,3.29E-02
8.65E+00,2.38E+01,8.38E+00,2.45E+01,7.22E+00,5.24E+01,7.49E+00,5.47E+01,8.00E+00,4.38E+01,6.33E-02
8.65E+00,2.88E+01,8.65E+00,2.38E+01,8.38E+00,2.45E+01,7.22E+00,5.24E+01,7.49E+00,5.47E+01,1.08E-01
8.22E+00,3.54E+01,8.65E+00,2.88E+01,8.65E+00,2.38E+01,8.38E+00,2.45E+01,7.22E+00,5.24E+01,8.37E-02
9.18E+00,2.25E+01,8.22E+00,3.54E+01,8.65E+00,2.88E+01,8.65E+00,2.38E+01,8.38E+00,2.45E+01,8.28E-02
8.75E+00,2.50E+01,9.18E+00,2.25E+01,8.22E+00,3.54E+01,8.65E+00,2.88E+01,8.65E+00,2.38E+01,6.07E-02
8.30E+00,3.18E+01,8.75E+00,2.50E+01,9.18E+00,2.25E+01,8.22E+00,3.54E+01,8.65E+00,2.88E+01,4.24E-02
7.27E+00,5.23E+01,8.30E+00,3.18E+01,8.75E+00,2.50E+01,9.18E+00,2.25E+01,8.22E+00,3.54E+01,5.59E-02
6.89E+00,6.41E+01,7.27E+00,5.23E+01,8.30E+00,3.18E+01,8.75E+00,2.50E+01,9.18E+00,2.25E+01,1.15E-01
8.30E+00,2.73E+01,6.89E+00,6.41E+01,7.27E+00,5.23E+01,8.30E+00,3.18E+01,8.75E+00,2.50E+01,5.10E-02
9.30E+00,2.25E+01,8.30E+00,2.73E+01,6.89E+00,6.41E+01,7.27E+00,5.23E+01,8.30E+00,3.18E+01,7.64E-02
9.07E+00,2.25E+01,9.30E+00,2.25E+01,8.30E+00,2.73E+01,6.89E+00,6.41E+01,7.27E+00,5.23E+01,1.04E-01
8.85E+00,2.26E+01,9.07E+00,2.25E+01,9.30E+00,2.25E+01,8.30E+00,2.73E+01,6.89E+00,6.41E+01,6.77E-02
9.18E+00,2.10E+01,8.85E+00,2.26E+01,9.07E+00,2.25E+01,9.30E+00,2.25E+01,8.30E+00,2.73E+01,1.27E-01
9.07E+00,2.15E+01,9.18E+00,2.10E+01,8.85E+00,2.26E+01,9.07E+00,2.25E+01,9.30E+00,2.25E+01,1.14E-01
9.30E+00,2.10E+01,9.07E+00,2.15E+01,9.18E+00,2.10E+01,8.85E+00,2.26E+01,9.07E+00,2.25E+01,5.36E-02
9.30E+00,2.10E+01,9.30E+00,2.10E+01,9.07E+00,2.15E+01,9.18E+00,2.10E+01,8.85E+00,2.26E+01,8.66E-02
9.18E+00,2.06E+01,9.30E+00,2.10E+01,9.30E+00,2.10E+01,9.07E+00,2.15E+01,9.18E+00,2.10E+01,0.00E+00
8.22E+00,3.09E+01,9.18E+00,2.06E+01,9.30E+00,2.10E+01,9.30E+00,2.10E+01,9.07E+00,2.15E+01,1.33E-01
7.93E+00,3.44E+01,8.22E+00,3.09E+01,9.18E+00,2.06E+01,9.30E+00,2.10E+01,9.30E+00,2.10E+01,6.89E-02
8.00E+00,2.91E+01,7.73E+00,3.46E+01,8.75E+00,2.64E+01,8.65E+00,2.79E+01,9.07E+00,2.31E+01,1.01E-01
8.30E+00,3.08E+01,8.00E+00,2.91E+01,7.73E+00,3.46E+01,8.75E+00,2.64E+01,8.65E+00,2.79E+01,6.92E-02
8.30E+00,2.98E+01,8.30E+00,3.08E+01,8.00E+00,2.91E+01,7.73E+00,3.46E+01,8.75E+00,2.64E+01,3.45E-02
8.38E+00,2.65E+01,8.30E+00,2.98E+01,8.30E+00,3.08E+01,8.00E+00,2.91E+01,7.73E+00,3.46E+01,3.53E-02
8.38E+00,2.58E+01,8.38E+00,2.65E+01,8.30E+00,2.98E+01,8.30E+00,3.08E+01,8.00E+00,2.91E+01,5.45E-02
8.38E+00,2.51E+01,8.38E+00,2.58E+01,8.38E+00,2.65E+01,8.30E+00,2.98E+01,8.30E+00,3.08E+01,7.23E-02
8.14E+00,2.59E+01,8.38E+00,2.51E+01,8.38E+00,2.58E+01,8.38E+00,2.65E+01,8.30E+00,2.98E+01,4.68E-02
8.14E+00,2.59E+01,8.14E+00,2.59E+01,8.38E+00,2.51E+01,8.38E+00,2.58E+01,8.38E+00,2.65E+01,1.17E-01
9.07E+00,2.31E+01,8.14E+00,2.59E+01,8.14E+00,2.59E+01,8.38E+00,2.51E+01,8.38E+00,2.58E+01,9.12E-02
8.96E+00,2.31E+01,9.07E+00,2.31E+01,8.14E+00,2.59E+01,8.14E+00,2.59E+01,8.38E+00,2.51E+01,7.15E-02
9.07E+00,2.25E+01,8.96E+00,2.31E+01,9.07E+00,2.31E+01,8.14E+00,2.59E+01,8.14E+00,2.59E+01,8.86E-02
9.43E+00,2.20E+01,9.07E+00,2.25E+01,8.96E+00,2.31E+01,9.07E+00,2.31E+01,8.14E+00,2.59E+01,3.64E-02
8.96E+00,2.31E+01,9.43E+00,2.20E+01,9.07E+00,2.25E+01,8.96E+00,2.31E+01,9.07E+00,2.31E+01,3.13E-02
9.07E+00,2.25E+01,8.96E+00,2.31E+01,9.43E+00,2.20E+01,9.07E+00,2.25E+01,8.96E+00,2.31E+01,6.09E-02
9.57E+00,2.10E+01,9.07E+00,2.25E+01,8.96E+00,2.31E+01,9.43E+00,2.20E+01,9.07E+00,2.25E+01,5.36E-02
9.71E+00,2.05E+01,9.57E+00,2.10E+01,9.07E+00,2.25E+01,8.96E+00,2.31E+01,9.43E+00,2.20E+01,1.11E-01
9.86E+00,2.00E+01,9.71E+00,2.05E+01,9.57E+00,2.10E+01,9.07E+00,2.25E+01,8.96E+00,2.31E+01,7.93E-02
9.18E+00,2.15E+01,9.86E+00,2.00E+01,9.71E+00,2.05E+01,9.57E+00,2.10E+01,9.07E+00,2.25E+01,8.72E-02
9.18E+00,2.20E+01,9.18E+00,2.15E+01,9.86E+00,2.00E+01,9.71E+00,2.05E+01,9.57E+00,2.10E+01,6.67E-02
9.43E+00,2.20E+01,9.18E+00,2.20E+01,9.18E+00,2.15E+01,9.86E+00,2.00E+01,9.71E+00,2.05E+01,5.75E-02
9.07E+00,2.25E+01,9.43E+00,2.20E+01,9.18E+00,2.20E+01,9.18E+00,2.15E+01,9.86E+00,2.00E+01,3.72E-02
9.07E+00,2.31E+01,9.07E+00,2.25E+01,9.43E+00,2.20E+01,9.18E+00,2.20E+01,9.18E+00,2.15E+01,6.78E-02
9.43E+00,2.10E+01,9.07E+00,2.31E+01,9.07E+00,2.25E+01,9.43E+00,2.20E+01,9.18E+00,2.20E+01,5.79E-02
9.57E+00,2.05E+01,9.43E+00,2.10E+01,9.07E+00,2.31E+01,9.07E+00,2.25E+01,9.43E+00,2.20E+01,4.86E-02
9.71E+00,2.05E+01,9.57E+00,2.05E+01,9.43E+00,2.10E+01,9.07E+00,2.31E+01,9.07E+00,2.25E+01,7.73E-02
9.30E+00,2.30E+01,9.43E+00,2.10E+01,8.47E+00,2.32E+01,9.07E+00,2.25E+01,9.30E+00,2.25E+01,3.11E-02
8.85E+00,2.26E+01,9.30E+00,2.30E+01,9.43E+00,2.10E+01,8.47E+00,2.32E+01,9.07E+00,2.25E+01,6.43E-02
8.85E+00,2.26E+01,8.85E+00,2.26E+01,9.30E+00,2.30E+01,9.43E+00,2.10E+01,8.47E+00,2.32E+01,3.60E-02
8.85E+00,2.26E+01,8.85E+00,2.26E+01,8.85E+00,2.26E+01,9.30E+00,2.30E+01,9.43E+00,2.10E+01,5.41E-02
8.47E+00,2.38E+01,8.85E+00,2.26E+01,8.85E+00,2.26E+01,8.85E+00,2.26E+01,9.30E+00,2.30E+01,6.95E-02
9.07E+00,2.20E+01,8.47E+00,2.38E+01,8.85E+00,2.26E+01,8.85E+00,2.26E+01,8.85E+00,2.26E+01,1.86E-01
9.43E+00,2.15E+01,9.07E+00,2.20E+01,8.47E+00,2.38E+01,8.85E+00,2.26E+01,8.85E+00,2.26E+01,6.31E-02
8.96E+00,2.16E+01,9.43E+00,2.15E+01,9.07E+00,2.20E+01,8.47E+00,2.38E+01,8.85E+00,2.26E+01,2.17E-02
7.67E+00,2.93E+01,8.96E+00,2.16E+01,9.43E+00,2.15E+01,9.07E+00,2.20E+01,8.47E+00,2.38E+01,6.22E-02
7.03E+00,3.18E+01,7.67E+00,2.93E+01,8.96E+00,2.16E+01,9.43E+00,2.15E+01,9.07E+00,2.20E+01,1.20E-01
7.27E+00,2.96E+01,7.03E+00,3.18E+01,7.67E+00,2.93E+01,8.96E+00,2.16E+01,9.43E+00,2.15E+01,8.27E-02
7.61E+00,2.36E+01,7.27E+00,2.96E+01,7.03E+00,3.18E+01,7.67E+00,2.93E+01,8.96E+00,2.16E+01,5.17E-02
8.38E+00,1.95E+01,7.61E+00,2.36E+01,7.27E+00,2.96E+01,7.03E+00,3.18E+01,7.67E+00,2.93E+01,4.90E-02
8.00E+00,2.18E+01,8.38E+00,1.95E+01,7.61E+00,2.36E+01,7.27E+00,2.96E+01,7.03E+00,3.18E+01,5.40E-02
7.73E+00,2.68E+01,8.00E+00,2.18E+01,8.38E+00,1.95E+01,7.61E+00,2.36E+01,7.27E+00,2.96E+01,4.89E-02
8.85E+00,2.21E+01,7.73E+00,2.68E+01,8.00E+00,2.18E+01,8.38E+00,1.95E+01,7.61E+00,2.36E+01,3.81E-02
8.96E+00,2.06E+01,8.85E+00,2.21E+01,7.73E+00,2.68E+01,8.00E+00,2.18E+01,8.38E+00,1.95E+01,5.33E-02
8.75E+00,2.07E+01,8.96E+00,2.06E+01,8.85E+00,2.21E+01,7.73E+00,2.68E+01,8.00E+00,2.18E+01,4.41E-02
9.30E+00,1.89E+01,8.75E+00,2.07E+01,8.96E+00,2.06E+01,8.85E+00,2.21E+01,7.73E+00,2.68E+01,8.73E-02
9.71E+00,1.78E+01,9.30E+00,1.89E+01,8.75E+00,2.07E+01,8.96E+00,2.06E+01,8.85E+00,2.21E+01,3.84E-02
1.02E+01,1.85E+01,9.71E+00,1.78E+01,9.30E+00,1.89E+01,8.75E+00,2.07E+01,8.96E+00,2.06E+01,4.13E-02
1.04E+01,1.96E+01,1.02E+01,1.85E+01,9.71E+00,1.78E+01,9.30E+00,1.89E+01,8.75E+00,2.07E+01,2.37E-02
9.86E+00,2.00E+01,1.04E+01,1.96E+01,1.02E+01,1.85E+01,9.71E+00,1.78E+01,9.30E+00,1.89E+01,6.78E-02
9.86E+00,2.09E+01,9.86E+00,2.00E+01,1.04E+01,1.96E+01,1.02E+01,1.85E+01,9.71E+00,1.78E+01,6.59E-02
9.86E+00,2.09E+01,9.86E+00,2.09E+01,9.86E+00,2.00E+01,1.04E+01,1.96E+01,1.02E+01,1.85E+01,6.55E-02
