9.10E+00,1.55E+01,9.10E+00,1.55E+01,9.10E+00,1.55E+01,9.10E+00,1.55E+01,9.10E+00,1.55E+01
9.10E+00,1.66E+01,9.10E+00,1.66E+01,9.10E+00,1.66E+01,9.10E+00,1.66E+01,9.10E+00,1.66E+01
9.10E+00,1.77E+01,9.10E+00,1.77E+01,9.10E+00,1.77E+01,9.10E+00,1.77E+01,9.10E+00,1.77E+01
9.10E+00,1.88E+01,9.10E+00,1.88E+01,9.10E+00,1.88E+01,9.10E+00,1.88E+01,9.10E+00,1.88E+01
9.10E+00,1.99E+01,9.10E+00,1.99E+01,9.10E+00,1.99E+01,9.10E+00,1.99E+01,9.10E+00,1.99E+01
9.10E+00,2.10E+01,9.10E+00,2.10E+01,9.10E+00,2.10E+01,9.10E+00,2.10E+01,9.10E+00,2.10E+01
9.10E+00,2.21E+01,9.10E+00,2.21E+01,9.10E+00,2.21E+01,9.10E+00,2.21E+01,9.10E+00,2.21E+01
9.10E+00,2.32E+01,9.10E+00,2.32E+01,9.10E+00,2.32E+01,9.10E+00,2.32E+01,9.10E+00,2.32E+01
9.10E+00,2.43E+01,9.10E+00,2.43E+01,9.10E+00,2.43E+01,9.10E+00,2.43E+01,9.10E+00,2.43E+01
9.10E+00,2.54E+01,9.10E+00,2.54E+01,9.10E+00,2.54E+01,9.10E+00,2.54E+01,9.10E+00,2.54E+01
1.05E+01,1.55E+01,1.05E+01,1.55E+01,1.05E+01,1.55E+01,1.05E+01,1.55E+01,1.05E+01,1.55E+01
1.05E+01,1.66E+01,1.05E+01,1.66E+01,1.05E+01,1.66E+01,1.05E+01,1.66E+01,1.05E+01,1.66E+01
1.05E+01,1.77E+01,1.05E+01,1.77E+01,1.05E+01,1.77E+01,1.05E+01,1.77E+01,1.05E+01,1.77E+01
1.05E+01,1.88E+01,1.05E+01,1.88E+01,1.05E+01,1.88E+01,1.05E+01,1.88E+01,1.05E+01,1.88E+01
1.05E+01,1.99E+01,1.05E+01,1.99E+01,1.05E+01,1.99E+01,1.05E+01,1.99E+01,1.05E+01,1.99E+01
1.05E+01,2.10E+01,1.05E+01,2.10E+01,1.05E+01,2.10E+01,1.05E+01,2.10E+01,1.05E+01,2.10E+01
1.05E+01,2.21E+01,1.05E+01,2.21E+01,1.05E+01,2.21E+01,1.05E+01,2.21E+01,1.05E+01,2.21E+01
1.05E+01,2.32E+01,1.05E+01,2.32E+01,1.05E+01,2.32E+01,1.05E+01,2.32E+01,1.05E+01,2.32E+01
