4.771212547196624354e-01,7.781512503836436334e-01,1.079181246047624887e+00,1.301029995663981254e+00,1.447158031342219209e+00,1.556302500767287267e+00,1.653212513775343728e+00,1.795880017344075208e+00,1.942008053022313163e+00,2.051152522447381443e+00,2.138302698166281601e+00,2.243038048686294417e+00,2.352182518111362697e+00,2.574031267727718841e+00,2.875061263391700095e+00
4.589999999999999858e+00,6.620999999999999375e+01,2.223000000000000043e+01,1.133000000000000007e+01,7.870000000000000107e+00,4.320000000000000284e+00,3.370000000000000107e+00,4.570000000000000284e+00,3.439999999999999947e+00,4.519999999999999574e+00,4.309999999999999609e+00,4.519999999999999574e+00,3.850000000000000089e+00,3.450000000000000178e+00,1.110000000000000098e+00
