2.500000000000000000e+01,3.000000000000000000e+01,1.375000000000000000e+02,1.839043814379705921e+01
2.500000000000000000e+01,3.000000000000000000e+01,1.750000000000000000e+02,2.340616496181332806e+01
2.500000000000000000e+01,3.000000000000000000e+01,2.250000000000000000e+02,3.009380072106435833e+01
2.500000000000000000e+01,3.000000000000000000e+01,3.750000000000000000e+02,5.015670800358472547e+01
2.500000000000000000e+01,3.000000000000000000e+01,7.500000000000000000e+02,1.003139762171857257e+02
2.500000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,4.387578139439530234e-01
2.500000000000000000e+01,4.000000000000000000e+01,6.000000000000000000e+00,8.782498889170620160e-01
2.500000000000000000e+01,4.000000000000000000e+01,1.200000000000000000e+01,1.757234961738958656e+00
2.500000000000000000e+01,4.000000000000000000e+01,2.000000000000000000e+01,2.929215346224738781e+00
2.500000000000000000e+01,4.000000000000000000e+01,2.800000000000000000e+01,4.101195801122625717e+00
2.500000000000000000e+01,4.000000000000000000e+01,3.600000000000000000e+01,5.273176279495594976e+00
2.500000000000000000e+01,4.000000000000000000e+01,4.500000000000000000e+01,6.591654330137473927e+00
2.500000000000000000e+01,4.000000000000000000e+01,6.250000000000000000e+01,9.155361667767373035e+00
2.500000000000000000e+01,4.000000000000000000e+01,8.750000000000000000e+01,1.281780073749081339e+01
2.500000000000000000e+01,4.000000000000000000e+01,1.125000000000000000e+02,1.648023981472822896e+01
2.500000000000000000e+01,4.000000000000000000e+01,1.375000000000000000e+02,2.014267889538121281e+01
2.500000000000000000e+01,4.000000000000000000e+01,1.750000000000000000e+02,2.563633751956276186e+01
2.500000000000000000e+01,4.000000000000000000e+01,2.250000000000000000e+02,3.296121568812687741e+01
2.500000000000000000e+01,4.000000000000000000e+01,3.750000000000000000e+02,5.493585020133377128e+01
2.500000000000000000e+01,4.000000000000000000e+01,7.500000000000000000e+02,1.098724364958578690e+02
2.500000000000000000e+01,5.000000000000000000e+01,3.000000000000000000e+00,4.813699761502135410e-01
2.500000000000000000e+01,5.000000000000000000e+01,6.000000000000000000e+00,9.637100940834693041e-01
2.500000000000000000e+01,5.000000000000000000e+01,1.200000000000000000e+01,1.928391798816536440e+00
2.500000000000000000e+01,5.000000000000000000e+01,2.000000000000000000e+01,3.214634529298321386e+00
2.500000000000000000e+01,5.000000000000000000e+01,2.800000000000000000e+01,4.500877371881254696e+00
2.500000000000000000e+01,5.000000000000000000e+01,3.600000000000000000e+01,5.787120251839623641e+00
2.500000000000000000e+01,5.000000000000000000e+01,4.500000000000000000e+01,7.234143511650716007e+00
2.500000000000000000e+01,5.000000000000000000e+01,6.250000000000000000e+01,1.004779987713966172e+01
2.500000000000000000e+01,5.000000000000000000e+01,8.750000000000000000e+01,1.406730899611715913e+01
2.500000000000000000e+01,5.000000000000000000e+01,1.125000000000000000e+02,1.808681812705852110e+01
2.500000000000000000e+01,5.000000000000000000e+01,1.375000000000000000e+02,2.210632726343818888e+01
2.500000000000000000e+01,5.000000000000000000e+01,1.750000000000000000e+02,2.813559097310620061e+01
2.500000000000000000e+01,5.000000000000000000e+01,2.250000000000000000e+02,3.617460925742231126e+01
2.500000000000000000e+01,5.000000000000000000e+01,3.750000000000000000e+02,6.029166412233558958e+01
2.500000000000000000e+01,5.000000000000000000e+01,7.500000000000000000e+02,1.205843013029406876e+02
2.500000000000000000e+01,6.000000000000000000e+01,3.000000000000000000e+00,5.326795161203669027e-01
2.500000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+00,1.066674534118676299e+00
2.500000000000000000e+01,6.000000000000000000e+01,1.200000000000000000e+01,2.134667011703361705e+00
2.500000000000000000e+01,6.000000000000000000e+01,2.000000000000000000e+01,3.558657742488847919e+00
2.500000000000000000e+01,6.000000000000000000e+01,2.800000000000000000e+01,4.982648659682327619e+00
2.500000000000000000e+01,6.000000000000000000e+01,3.600000000000000000e+01,6.406639639028863797e+00
2.500000000000000000e+01,6.000000000000000000e+01,4.500000000000000000e+01,8.008629523817111462e+00
2.500000000000000000e+01,6.000000000000000000e+01,6.250000000000000000e+01,1.112360990019685580e+01
2.500000000000000000e+01,6.000000000000000000e+01,8.750000000000000000e+01,1.557358190873108583e+01
2.500000000000000000e+01,6.000000000000000000e+01,1.125000000000000000e+02,2.002355393716188203e+01
2.500000000000000000e+01,6.000000000000000000e+01,1.375000000000000000e+02,2.447352597463697776e+01
2.500000000000000000e+01,6.000000000000000000e+01,1.750000000000000000e+02,3.114848403932888843e+01
2.500000000000000000e+01,6.000000000000000000e+01,2.250000000000000000e+02,4.004842813349891628e+01
2.500000000000000000e+01,6.000000000000000000e+01,3.750000000000000000e+02,6.674826043590786639e+01
2.500000000000000000e+01,6.000000000000000000e+01,7.500000000000000000e+02,1.334978412224011208e+02
2.500000000000000000e+01,7.000000000000000000e+01,3.000000000000000000e+00,6.000345769300359233e-01
2.500000000000000000e+01,7.000000000000000000e+01,6.000000000000000000e+00,1.201951310561901298e+00
2.500000000000000000e+01,7.000000000000000000e+01,1.200000000000000000e+01,2.405789217308926808e+00
2.500000000000000000e+01,7.000000000000000000e+01,2.000000000000000000e+01,4.010907809945418734e+00
2.500000000000000000e+01,7.000000000000000000e+01,2.800000000000000000e+01,5.616026741711975134e+00
2.500000000000000000e+01,7.000000000000000000e+01,3.600000000000000000e+01,7.221145786561383062e+00
2.500000000000000000e+01,7.000000000000000000e+01,4.500000000000000000e+01,9.026904772102753327e+00
2.500000000000000000e+01,7.000000000000000000e+01,6.250000000000000000e+01,1.253810288114533478e+01
2.500000000000000000e+01,7.000000000000000000e+01,8.750000000000000000e+01,1.755410025670480678e+01
2.500000000000000000e+01,7.000000000000000000e+01,1.125000000000000000e+02,2.257009766846835319e+01
2.500000000000000000e+01,7.000000000000000000e+01,1.375000000000000000e+02,2.758609509668922399e+01
2.500000000000000000e+01,7.000000000000000000e+01,1.750000000000000000e+02,3.511009125444977741e+01
2.500000000000000000e+01,7.000000000000000000e+01,2.250000000000000000e+02,4.514208614586489432e+01
2.500000000000000000e+01,7.000000000000000000e+01,3.750000000000000000e+02,7.523807085631975156e+01
2.500000000000000000e+01,7.000000000000000000e+01,7.500000000000000000e+02,1.504780326879038341e+02
2.500000000000000000e+01,8.000000000000000000e+01,3.000000000000000000e+00,7.007665816793392510e-01
2.500000000000000000e+01,8.000000000000000000e+01,6.000000000000000000e+00,1.404536423431042458e+00
2.500000000000000000e+01,8.000000000000000000e+01,1.200000000000000000e+01,2.812085794753792722e+00
2.500000000000000000e+01,8.000000000000000000e+01,2.000000000000000000e+01,4.688821311211055942e+00
2.500000000000000000e+01,8.000000000000000000e+01,2.800000000000000000e+01,6.565557568427737856e+00
2.500000000000000000e+01,8.000000000000000000e+01,3.600000000000000000e+01,8.442294072682232198e+00
2.500000000000000000e+01,8.000000000000000000e+01,4.500000000000000000e+01,1.055362277123870740e+01
2.500000000000000000e+01,8.000000000000000000e+01,6.250000000000000000e+01,1.465898430782608131e+01
2.500000000000000000e+01,8.000000000000000000e+01,8.750000000000000000e+01,2.052378667102884435e+01
2.500000000000000000e+01,8.000000000000000000e+01,1.125000000000000000e+02,2.638858911333615609e+01
2.500000000000000000e+01,8.000000000000000000e+01,1.375000000000000000e+02,3.225339159160275671e+01
2.500000000000000000e+01,8.000000000000000000e+01,1.750000000000000000e+02,4.105059534271616428e+01
2.500000000000000000e+01,8.000000000000000000e+01,2.250000000000000000e+02,5.278020037566793832e+01
2.500000000000000000e+01,8.000000000000000000e+01,3.750000000000000000e+02,8.796901555364357250e+01
2.500000000000000000e+01,8.000000000000000000e+01,7.500000000000000000e+02,1.759410536197408987e+02
2.500000000000000000e+01,9.000000000000000000e+01,3.000000000000000000e+00,8.974388033131451836e-01
2.500000000000000000e+01,9.000000000000000000e+01,6.000000000000000000e+00,1.801211688539519740e+00
2.500000000000000000e+01,9.000000000000000000e+01,1.200000000000000000e+01,3.608791186284480812e+00
2.500000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,6.018907718675224672e+00
2.500000000000000000e+01,9.000000000000000000e+01,2.800000000000000000e+01,8.429026835969944287e+00
2.500000000000000000e+01,9.000000000000000000e+01,3.600000000000000000e+01,1.083914681557907578e+01
2.500000000000000000e+01,9.000000000000000000e+01,4.500000000000000000e+01,1.355053225092442659e+01
2.500000000000000000e+01,9.000000000000000000e+01,6.250000000000000000e+01,1.882267121991246839e+01
2.500000000000000000e+01,9.000000000000000000e+01,8.750000000000000000e+01,2.635429890537179887e+01
2.500000000000000000e+01,9.000000000000000000e+01,1.125000000000000000e+02,3.388592686707387003e+01
2.500000000000000000e+01,9.000000000000000000e+01,1.375000000000000000e+02,4.141755495435641166e+01
2.500000000000000000e+01,9.000000000000000000e+01,1.750000000000000000e+02,5.271499720302139735e+01
2.500000000000000000e+01,9.000000000000000000e+01,2.250000000000000000e+02,6.777825364447339496e+01
2.500000000000000000e+01,9.000000000000000000e+01,3.750000000000000000e+02,1.129680232451640478e+02
2.500000000000000000e+01,9.000000000000000000e+01,7.500000000000000000e+02,2.259424476700546620e+02
2.500000000000000000e+01,1.000000000000000000e+02,3.000000000000000000e+00,6.200062860398306341e+00
2.500000000000000000e+01,1.000000000000000000e+02,6.000000000000000000e+00,1.753642596948202126e+01
2.500000000000000000e+01,1.000000000000000000e+02,1.200000000000000000e+01,4.960050288318645073e+01
2.500000000000000000e+01,1.000000000000000000e+02,2.000000000000000000e+01,1.067232897944967220e+02
2.500000000000000000e+01,1.000000000000000000e+02,2.800000000000000000e+01,1.767873791989490542e+02
2.500000000000000000e+01,1.000000000000000000e+02,3.600000000000000000e+01,2.577317732239365569e+02
2.500000000000000000e+01,1.000000000000000000e+02,4.500000000000000000e+01,3.601911030564264706e+02
2.500000000000000000e+01,1.000000000000000000e+02,6.250000000000000000e+01,5.895684525330133283e+02
2.500000000000000000e+01,1.000000000000000000e+02,8.750000000000000000e+01,9.766215207794879234e+02
2.500000000000000000e+01,1.000000000000000000e+02,1.125000000000000000e+02,1.423780348233430004e+03
2.500000000000000000e+01,1.000000000000000000e+02,1.375000000000000000e+02,1.923836932914451836e+03
2.500000000000000000e+01,1.000000000000000000e+02,1.750000000000000000e+02,2.762302799983579007e+03
2.500000000000000000e+01,1.000000000000000000e+02,2.250000000000000000e+02,4.027058956624008260e+03
2.500000000000000000e+01,1.000000000000000000e+02,3.750000000000000000e+02,8.664851262889000282e+03
2.500000000000000000e+01,1.000000000000000000e+02,7.500000000000000000e+02,2.450790034384652245e+04
