1.87E+01,6.93E+01,1.81E+01,6.93E+01,1.70E+01,6.93E+01,1.67E+01,6.93E+01,1.67E+01,6.93E+01,1.57E+01,6.83E+01,7.18E-02
1.70E+01,6.93E+01,1.87E+01,6.93E+01,1.81E+01,6.93E+01,1.70E+01,6.93E+01,1.67E+01,6.93E+01,1.67E+01,6.93E+01,4.16E-02
1.45E+01,5.55E+01,1.70E+01,6.93E+01,1.87E+01,6.93E+01,1.81E+01,6.93E+01,1.70E+01,6.93E+01,1.67E+01,6.93E+01,4.02E-02
1.45E+01,6.93E+01,1.45E+01,5.55E+01,1.70E+01,6.93E+01,1.87E+01,6.93E+01,1.81E+01,6.93E+01,1.70E+01,6.93E+01,8.33E-02
1.59E+01,6.93E+01,1.45E+01,6.93E+01,1.45E+01,5.55E+01,1.70E+01,6.93E+01,1.87E+01,6.93E+01,1.81E+01,6.93E+01,3.32E-02
1.32E+01,5.79E+01,1.59E+01,6.93E+01,1.45E+01,6.93E+01,1.45E+01,5.55E+01,1.70E+01,6.93E+01,1.87E+01,6.93E+01,9.93E-02
1.23E+01,4.41E+01,1.32E+01,5.79E+01,1.59E+01,6.93E+01,1.45E+01,6.93E+01,1.45E+01,5.55E+01,1.70E+01,6.93E+01,4.74E-02
1.32E+01,4.44E+01,1.23E+01,4.41E+01,1.32E+01,5.79E+01,1.59E+01,6.93E+01,1.45E+01,6.93E+01,1.45E+01,5.55E+01,4.07E-02
1.73E+01,6.93E+01,1.32E+01,4.44E+01,1.23E+01,4.41E+01,1.32E+01,5.79E+01,1.59E+01,6.93E+01,1.45E+01,6.93E+01,2.35E-02
2.01E+01,6.93E+01,1.73E+01,6.93E+01,1.32E+01,4.44E+01,1.23E+01,4.41E+01,1.32E+01,5.79E+01,1.59E+01,6.93E+01,5.88E-02
1.98E+01,6.93E+01,2.01E+01,6.93E+01,1.73E+01,6.93E+01,1.32E+01,4.44E+01,1.23E+01,4.41E+01,1.32E+01,5.79E+01,7.66E-02
1.97E+01,6.93E+01,1.98E+01,6.93E+01,2.01E+01,6.93E+01,1.73E+01,6.93E+01,1.32E+01,4.44E+01,1.23E+01,4.41E+01,9.56E-02
1.78E+01,6.93E+01,1.97E+01,6.93E+01,1.98E+01,6.93E+01,2.01E+01,6.93E+01,1.73E+01,6.93E+01,1.32E+01,4.44E+01,6.16E-02
1.67E+01,6.93E+01,1.78E+01,6.93E+01,1.97E+01,6.93E+01,1.98E+01,6.93E+01,2.01E+01,6.93E+01,1.73E+01,6.93E+01,6.94E-02
1.81E+01,6.93E+01,1.67E+01,6.93E+01,1.78E+01,6.93E+01,1.97E+01,6.93E+01,1.98E+01,6.93E+01,2.01E+01,6.93E+01,3.19E-02
1.67E+01,6.93E+01,1.81E+01,6.93E+01,1.67E+01,6.93E+01,1.78E+01,6.93E+01,1.97E+01,6.93E+01,1.98E+01,6.93E+01,6.55E-02
1.69E+01,6.93E+01,1.67E+01,6.93E+01,1.81E+01,6.93E+01,1.67E+01,6.93E+01,1.78E+01,6.93E+01,1.97E+01,6.93E+01,6.99E-02
1.93E+01,6.93E+01,1.69E+01,6.93E+01,1.67E+01,6.93E+01,1.81E+01,6.93E+01,1.67E+01,6.93E+01,1.78E+01,6.93E+01,7.66E-02
1.97E+01,6.93E+01,1.93E+01,6.93E+01,1.69E+01,6.93E+01,1.67E+01,6.93E+01,1.81E+01,6.93E+01,1.67E+01,6.93E+01,9.32E-02
2.12E+01,6.93E+01,1.97E+01,6.93E+01,1.93E+01,6.93E+01,1.69E+01,6.93E+01,1.67E+01,6.93E+01,1.81E+01,6.93E+01,7.29E-02
2.08E+01,6.93E+01,2.12E+01,6.93E+01,1.97E+01,6.93E+01,1.93E+01,6.93E+01,1.69E+01,6.93E+01,1.67E+01,6.93E+01,7.34E-02
2.08E+01,6.93E+01,2.08E+01,6.93E+01,2.12E+01,6.93E+01,1.97E+01,6.93E+01,1.93E+01,6.93E+01,1.69E+01,6.93E+01,5.11E-02
2.08E+01,6.93E+01,2.08E+01,6.93E+01,2.08E+01,6.93E+01,2.12E+01,6.93E+01,1.97E+01,6.93E+01,1.93E+01,6.93E+01,6.02E-02
2.04E+01,6.93E+01,2.08E+01,6.93E+01,2.08E+01,6.93E+01,2.08E+01,6.93E+01,2.12E+01,6.93E+01,1.97E+01,6.93E+01,6.72E-02
