1.01E+01,2.88E+01,1.01E+01,2.38E+01,1.07E+01,2.45E+01,1.45E+01,5.24E+01,1.34E+01,5.47E+01,1.17E+01,4.38E+01,1.08E-01
1.11E+01,3.54E+01,1.01E+01,2.88E+01,1.01E+01,2.38E+01,1.07E+01,2.45E+01,1.45E+01,5.24E+01,1.34E+01,5.47E+01,8.37E-02
9.16E+00,2.25E+01,1.11E+01,3.54E+01,1.01E+01,2.88E+01,1.01E+01,2.38E+01,1.07E+01,2.45E+01,1.45E+01,5.24E+01,8.28E-02
9.93E+00,2.50E+01,9.16E+00,2.25E+01,1.11E+01,3.54E+01,1.01E+01,2.88E+01,1.01E+01,2.38E+01,1.07E+01,2.45E+01,6.07E-02
1.09E+01,3.18E+01,9.93E+00,2.50E+01,9.16E+00,2.25E+01,1.11E+01,3.54E+01,1.01E+01,2.88E+01,1.01E+01,2.38E+01,4.24E-02
1.43E+01,5.23E+01,1.09E+01,3.18E+01,9.93E+00,2.50E+01,9.16E+00,2.25E+01,1.11E+01,3.54E+01,1.01E+01,2.88E+01,5.59E-02
1.62E+01,6.41E+01,1.43E+01,5.23E+01,1.09E+01,3.18E+01,9.93E+00,2.50E+01,9.16E+00,2.25E+01,1.11E+01,3.54E+01,1.15E-01
1.09E+01,2.73E+01,1.62E+01,6.41E+01,1.43E+01,5.23E+01,1.09E+01,3.18E+01,9.93E+00,2.50E+01,9.16E+00,2.25E+01,5.10E-02
8.97E+00,2.25E+01,1.09E+01,2.73E+01,1.62E+01,6.41E+01,1.43E+01,5.23E+01,1.09E+01,3.18E+01,9.93E+00,2.50E+01,7.64E-02
9.35E+00,2.25E+01,8.97E+00,2.25E+01,1.09E+01,2.73E+01,1.62E+01,6.41E+01,1.43E+01,5.23E+01,1.09E+01,3.18E+01,1.04E-01
9.73E+00,2.26E+01,9.35E+00,2.25E+01,8.97E+00,2.25E+01,1.09E+01,2.73E+01,1.62E+01,6.41E+01,1.43E+01,5.23E+01,6.77E-02
9.15E+00,2.10E+01,9.73E+00,2.26E+01,9.35E+00,2.25E+01,8.97E+00,2.25E+01,1.09E+01,2.73E+01,1.62E+01,6.41E+01,1.27E-01
