8.77E+00,2.05E+01,1.13E+01,2.46E+01,1.84E+01,6.93E+01,2.16E+01,6.93E+01,2.04E+01,6.93E+01,1.27E+01,3.89E+01,7.95E-02
9.93E+00,2.43E+01,8.77E+00,2.05E+01,1.13E+01,2.46E+01,1.84E+01,6.93E+01,2.16E+01,6.93E+01,2.04E+01,6.93E+01,7.70E-02
9.93E+00,2.37E+01,9.93E+00,2.43E+01,8.77E+00,2.05E+01,1.13E+01,2.46E+01,1.84E+01,6.93E+01,2.16E+01,6.93E+01,4.69E-02
8.57E+00,2.01E+01,9.93E+00,2.37E+01,9.93E+00,2.43E+01,8.77E+00,2.05E+01,1.13E+01,2.46E+01,1.84E+01,6.93E+01,3.66E-02
8.38E+00,2.01E+01,8.57E+00,2.01E+01,9.93E+00,2.37E+01,9.93E+00,2.43E+01,8.77E+00,2.05E+01,1.13E+01,2.46E+01,6.05E-02
9.15E+00,2.20E+01,8.38E+00,2.01E+01,8.57E+00,2.01E+01,9.93E+00,2.37E+01,9.93E+00,2.43E+01,8.77E+00,2.05E+01,9.57E-02
8.19E+00,2.05E+01,9.15E+00,2.20E+01,8.38E+00,2.01E+01,8.57E+00,2.01E+01,9.93E+00,2.37E+01,9.93E+00,2.43E+01,4.64E-02
8.77E+00,2.10E+01,8.19E+00,2.05E+01,9.15E+00,2.20E+01,8.38E+00,2.01E+01,8.57E+00,2.01E+01,9.93E+00,2.37E+01,5.85E-02
7.61E+00,1.92E+01,8.77E+00,2.10E+01,8.19E+00,2.05E+01,9.15E+00,2.20E+01,8.38E+00,2.01E+01,8.57E+00,2.01E+01,8.30E-02
8.38E+00,2.01E+01,7.61E+00,1.92E+01,8.77E+00,2.10E+01,8.19E+00,2.05E+01,9.15E+00,2.20E+01,8.38E+00,2.01E+01,7.09E-02
7.99E+00,1.85E+01,8.38E+00,2.01E+01,7.61E+00,1.92E+01,8.77E+00,2.10E+01,8.19E+00,2.05E+01,9.15E+00,2.20E+01,9.92E-02
7.21E+00,1.74E+01,7.99E+00,1.85E+01,8.38E+00,2.01E+01,7.61E+00,1.92E+01,8.77E+00,2.10E+01,8.19E+00,2.05E+01,8.87E-02
7.61E+00,1.81E+01,7.21E+00,1.74E+01,7.99E+00,1.85E+01,8.38E+00,2.01E+01,7.61E+00,1.92E+01,8.77E+00,2.10E+01,4.63E-02
