6.98E+00,6.80E+00,6.80E+00,6.75E+00,6.58E+00,6.50E+00,6.75E+00,7.22E+00,7.22E+00,6.93E+00,7.55E+00,7.79E+00,7.55E+00,6.71E+00,6.33E+00,6.38E+00,6.38E+00,6.63E+00,6.80E+00,6.58E+00,6.80E+00,6.75E+00,6.42E+00,6.38E+00,6.21E+00,6.25E+00,6.25E+00,6.25E+00
6.83E+01,6.93E+01,6.93E+01,6.93E+01,6.93E+01,6.93E+01,6.93E+01,5.55E+01,6.93E+01,6.93E+01,5.79E+01,4.41E+01,4.44E+01,6.93E+01,6.93E+01,6.93E+01,6.93E+01,6.93E+01,6.93E+01,6.93E+01,6.93E+01,6.93E+01,6.93E+01,6.93E+01,6.93E+01,6.93E+01,6.93E+01,6.93E+01
7.22E-02,6.97E-02,6.36E-02,8.63E-02,1.09E-01,7.18E-02,4.16E-02,4.02E-02,8.33E-02,3.32E-02,9.93E-02,4.74E-02,4.07E-02,2.35E-02,5.88E-02,7.66E-02,9.56E-02,6.16E-02,6.94E-02,3.19E-02,6.55E-02,6.99E-02,7.66E-02,9.32E-02,7.29E-02,7.34E-02,5.11E-02,6.02E-02
4.77E+02,4.71E+02,4.71E+02,4.68E+02,4.56E+02,4.51E+02,4.68E+02,4.01E+02,5.01E+02,4.80E+02,4.37E+02,3.43E+02,3.35E+02,4.65E+02,4.39E+02,4.42E+02,4.42E+02,4.59E+02,4.71E+02,4.56E+02,4.71E+02,4.68E+02,4.45E+02,4.42E+02,4.30E+02,4.33E+02,4.33E+02,4.33E+02
