9.07E+00,1.61E+01,9.18E+00,1.64E+01,9.43E+00,1.58E+01,1.04E+01,1.47E+01,1.08E+01,1.43E+01,3.58E-02
9.57E+00,1.46E+01,9.07E+00,1.61E+01,9.18E+00,1.64E+01,9.43E+00,1.58E+01,1.04E+01,1.47E+01,7.24E-02
7.49E+00,2.86E+01,9.57E+00,1.46E+01,9.07E+00,1.61E+01,9.18E+00,1.64E+01,9.43E+00,1.58E+01,6.89E-02
7.73E+00,2.76E+01,7.49E+00,2.86E+01,9.57E+00,1.46E+01,9.07E+00,1.61E+01,9.18E+00,1.64E+01,6.54E-02
8.00E+00,2.46E+01,7.73E+00,2.76E+01,7.49E+00,2.86E+01,9.57E+00,1.46E+01,9.07E+00,1.61E+01,6.54E-02
7.93E+00,2.40E+01,8.00E+00,2.46E+01,7.73E+00,2.76E+01,7.49E+00,2.86E+01,9.57E+00,1.46E+01,6.40E-02
8.65E+00,1.94E+01,7.93E+00,2.40E+01,8.00E+00,2.46E+01,7.73E+00,2.76E+01,7.49E+00,2.86E+01,7.00E-02
9.86E+00,1.53E+01,8.65E+00,1.94E+01,7.93E+00,2.40E+01,8.00E+00,2.46E+01,7.73E+00,2.76E+01,3.82E-02
8.65E+00,1.87E+01,9.86E+00,1.53E+01,8.65E+00,1.94E+01,7.93E+00,2.40E+01,8.00E+00,2.46E+01,9.12E-02
8.75E+00,1.90E+01,8.65E+00,1.87E+01,9.86E+00,1.53E+01,8.65E+00,1.94E+01,7.93E+00,2.40E+01,6.57E-02
9.07E+00,1.76E+01,8.75E+00,1.90E+01,8.65E+00,1.87E+01,9.86E+00,1.53E+01,8.65E+00,1.94E+01,6.19E-02
1.06E+01,1.50E+01,9.07E+00,1.76E+01,8.75E+00,1.90E+01,8.65E+00,1.87E+01,9.86E+00,1.53E+01,5.55E-02
1.15E+01,1.36E+01,1.06E+01,1.50E+01,9.07E+00,1.76E+01,8.75E+00,1.90E+01,8.65E+00,1.87E+01,1.38E-01
