5.60E+00,5.44E+00,5.46E+00,5.51E+00,5.60E+00,5.81E+00,5.73E+00,5.54E+00,6.03E+00,5.57E+00,5.57E+00,5.85E+00,5.77E+00,5.81E+00,5.03E+00,5.46E+00,5.51E+00,5.51E+00,5.46E+00,5.57E+00,5.46E+00,5.25E+00,5.27E+00,5.08E+00,5.25E+00
2.25E+01,2.79E+01,2.87E+01,2.70E+01,2.69E+01,2.34E+01,2.47E+01,3.14E+01,2.33E+01,2.95E+01,2.62E+01,2.23E+01,2.29E+01,2.14E+01,6.30E+01,2.57E+01,2.63E+01,2.63E+01,2.79E+01,2.55E+01,2.71E+01,3.32E+01,2.46E+01,3.38E+01,2.40E+01
1.00E-01,9.33E-02,8.67E-02,1.09E-01,9.48E-02,5.76E-02,7.21E-02,8.10E-02,5.50E-02,6.24E-02,5.60E-02,3.98E-02,2.91E-02,7.96E-02,5.63E-02,4.60E-02,6.29E-02,6.85E-02,3.18E-02,1.39E-01,1.21E-01,1.16E-01,9.67E-02,8.74E-02,5.01E-02
1.26E+02,1.52E+02,1.57E+02,1.49E+02,1.51E+02,1.36E+02,1.42E+02,1.74E+02,1.41E+02,1.64E+02,1.46E+02,1.30E+02,1.32E+02,1.24E+02,3.17E+02,1.40E+02,1.45E+02,1.45E+02,1.52E+02,1.42E+02,1.48E+02,1.74E+02,1.30E+02,1.71E+02,1.26E+02
