5.599355147390300047e+00,5.437788310017102056e+00,5.462421141167955518e+00,5.514241546039872155e+00,5.599379886817708929e+00,5.805108896756924430e+00,5.730229522795598385e+00,5.541588167431010348e+00,6.030950318170865465e+00,5.569926879038470169e+00,5.569912161865071099e+00,5.845427423830229507e+00,5.766755180825588134e+00,5.805089018067073781e+00,5.030183412921693353e+00,5.462410060358677377e+00,5.514238430873714236e+00,5.514238430873714236e+00,5.462418265136514961e+00,5.569908693167042735e+00,5.462415459840031851e+00,5.246030901543706548e+00,5.265133358383708106e+00,5.075704345787492855e+00,5.246032968326353796e+00
2.249652334298638934e+01,2.794152269504759190e+01,2.874232899759418558e+01,2.704023068667542162e+01,2.693330183683452717e+01,2.344511940454253818e+01,2.471408324306998594e+01,3.144606970863358342e+01,2.331137856025750921e+01,2.946239095521410434e+01,2.622889265143338378e+01,2.232446797980411901e+01,2.290953951004779654e+01,2.135058753314020663e+01,6.296081521830864602e+01,2.565667628818942703e+01,2.629640449584852746e+01,2.629640449584852746e+01,2.790336516082453500e+01,2.552845546054726356e+01,2.711198952943468043e+01,3.320255647628496121e+01,2.461362811606986867e+01,3.375099988029114684e+01,2.402400235076413182e+01
1.004756242568370928e-01,9.330736543909348701e-02,8.670327841570976690e-02,1.093677895708352610e-01,9.479553903345724897e-02,5.758946935417523505e-02,7.207443323286594206e-02,8.097165991902834092e-02,5.500194124498511417e-02,6.236869747899159711e-02,5.599797749968398602e-02,3.976564447768636545e-02,2.907050873390284312e-02,7.963927346627715231e-02,5.629388164493480395e-02,4.604501607717041700e-02,6.288792598664949551e-02,6.847826086956521063e-02,3.176178660049627789e-02,1.391772032458954422e-01,1.205060526076272009e-01,1.161226685796269698e-01,9.668408722292304303e-02,8.740471240471239800e-02,5.006788866259334614e-02
