4.03E+00,1.85E+01,4.03E+00,1.85E+01,4.03E+00,1.85E+01,4.03E+00,1.85E+01,4.03E+00,1.85E+01
4.03E+00,2.12E+01,4.03E+00,2.12E+01,4.03E+00,2.12E+01,4.03E+00,2.12E+01,4.03E+00,2.12E+01
4.03E+00,2.39E+01,4.03E+00,2.39E+01,4.03E+00,2.39E+01,4.03E+00,2.39E+01,4.03E+00,2.39E+01
4.03E+00,2.65E+01,4.03E+00,2.65E+01,4.03E+00,2.65E+01,4.03E+00,2.65E+01,4.03E+00,2.65E+01
4.03E+00,2.92E+01,4.03E+00,2.92E+01,4.03E+00,2.92E+01,4.03E+00,2.92E+01,4.03E+00,2.92E+01
4.03E+00,3.19E+01,4.03E+00,3.19E+01,4.03E+00,3.19E+01,4.03E+00,3.19E+01,4.03E+00,3.19E+01
4.03E+00,3.46E+01,4.03E+00,3.46E+01,4.03E+00,3.46E+01,4.03E+00,3.46E+01,4.03E+00,3.46E+01
4.03E+00,3.72E+01,4.03E+00,3.72E+01,4.03E+00,3.72E+01,4.03E+00,3.72E+01,4.03E+00,3.72E+01
4.03E+00,3.99E+01,4.03E+00,3.99E+01,4.03E+00,3.99E+01,4.03E+00,3.99E+01,4.03E+00,3.99E+01
4.03E+00,4.26E+01,4.03E+00,4.26E+01,4.03E+00,4.26E+01,4.03E+00,4.26E+01,4.03E+00,4.26E+01
4.03E+00,4.53E+01,4.03E+00,4.53E+01,4.03E+00,4.53E+01,4.03E+00,4.53E+01,4.03E+00,4.53E+01
4.03E+00,4.79E+01,4.03E+00,4.79E+01,4.03E+00,4.79E+01,4.03E+00,4.79E+01,4.03E+00,4.79E+01
4.03E+00,5.06E+01,4.03E+00,5.06E+01,4.03E+00,5.06E+01,4.03E+00,5.06E+01,4.03E+00,5.06E+01
4.03E+00,5.33E+01,4.03E+00,5.33E+01,4.03E+00,5.33E+01,4.03E+00,5.33E+01,4.03E+00,5.33E+01
4.03E+00,5.59E+01,4.03E+00,5.59E+01,4.03E+00,5.59E+01,4.03E+00,5.59E+01,4.03E+00,5.59E+01
4.03E+00,5.86E+01,4.03E+00,5.86E+01,4.03E+00,5.86E+01,4.03E+00,5.86E+01,4.03E+00,5.86E+01
4.03E+00,6.13E+01,4.03E+00,6.13E+01,4.03E+00,6.13E+01,4.03E+00,6.13E+01,4.03E+00,6.13E+01
4.03E+00,6.40E+01,4.03E+00,6.40E+01,4.03E+00,6.40E+01,4.03E+00,6.40E+01,4.03E+00,6.40E+01
4.03E+00,6.66E+01,4.03E+00,6.66E+01,4.03E+00,6.66E+01,4.03E+00,6.66E+01,4.03E+00,6.66E+01
4.03E+00,6.93E+01,4.03E+00,6.93E+01,4.03E+00,6.93E+01,4.03E+00,6.93E+01,4.03E+00,6.93E+01
4.61E+00,1.85E+01,4.61E+00,1.85E+01,4.61E+00,1.85E+01,4.61E+00,1.85E+01,4.61E+00,1.85E+01
4.61E+00,2.12E+01,4.61E+00,2.12E+01,4.61E+00,2.12E+01,4.61E+00,2.12E+01,4.61E+00,2.12E+01
4.61E+00,2.39E+01,4.61E+00,2.39E+01,4.61E+00,2.39E+01,4.61E+00,2.39E+01,4.61E+00,2.39E+01
4.61E+00,2.65E+01,4.61E+00,2.65E+01,4.61E+00,2.65E+01,4.61E+00,2.65E+01,4.61E+00,2.65E+01
4.61E+00,2.92E+01,4.61E+00,2.92E+01,4.61E+00,2.92E+01,4.61E+00,2.92E+01,4.61E+00,2.92E+01
4.61E+00,3.19E+01,4.61E+00,3.19E+01,4.61E+00,3.19E+01,4.61E+00,3.19E+01,4.61E+00,3.19E+01
4.61E+00,3.46E+01,4.61E+00,3.46E+01,4.61E+00,3.46E+01,4.61E+00,3.46E+01,4.61E+00,3.46E+01
4.61E+00,3.72E+01,4.61E+00,3.72E+01,4.61E+00,3.72E+01,4.61E+00,3.72E+01,4.61E+00,3.72E+01
4.61E+00,3.99E+01,4.61E+00,3.99E+01,4.61E+00,3.99E+01,4.61E+00,3.99E+01,4.61E+00,3.99E+01
4.61E+00,4.26E+01,4.61E+00,4.26E+01,4.61E+00,4.26E+01,4.61E+00,4.26E+01,4.61E+00,4.26E+01
4.61E+00,4.53E+01,4.61E+00,4.53E+01,4.61E+00,4.53E+01,4.61E+00,4.53E+01,4.61E+00,4.53E+01
4.61E+00,4.79E+01,4.61E+00,4.79E+01,4.61E+00,4.79E+01,4.61E+00,4.79E+01,4.61E+00,4.79E+01
4.61E+00,5.06E+01,4.61E+00,5.06E+01,4.61E+00,5.06E+01,4.61E+00,5.06E+01,4.61E+00,5.06E+01
4.61E+00,5.33E+01,4.61E+00,5.33E+01,4.61E+00,5.33E+01,4.61E+00,5.33E+01,4.61E+00,5.33E+01
4.61E+00,5.59E+01,4.61E+00,5.59E+01,4.61E+00,5.59E+01,4.61E+00,5.59E+01,4.61E+00,5.59E+01
4.61E+00,5.86E+01,4.61E+00,5.86E+01,4.61E+00,5.86E+01,4.61E+00,5.86E+01,4.61E+00,5.86E+01
4.61E+00,6.13E+01,4.61E+00,6.13E+01,4.61E+00,6.13E+01,4.61E+00,6.13E+01,4.61E+00,6.13E+01
4.61E+00,6.40E+01,4.61E+00,6.40E+01,4.61E+00,6.40E+01,4.61E+00,6.40E+01,4.61E+00,6.40E+01
4.61E+00,6.66E+01,4.61E+00,6.66E+01,4.61E+00,6.66E+01,4.61E+00,6.66E+01,4.61E+00,6.66E+01
4.61E+00,6.93E+01,4.61E+00,6.93E+01,4.61E+00,6.93E+01,4.61E+00,6.93E+01,4.61E+00,6.93E+01
5.19E+00,1.85E+01,5.19E+00,1.85E+01,5.19E+00,1.85E+01,5.19E+00,1.85E+01,5.19E+00,1.85E+01
