-0.205872,0.003207,0.002284,0.011589,-0.000446,0.001091,0.426913,0.004484,-0.001136,0.258849,0.00631,0.001913,-0.29892,,,
,8.20E+00,2.98E+01,0.00E+00,8.20E+00,2.98E+01,0.00E+00,8.20E+00,2.98E+01,0.00E+00,8.20E+00,2.98E+01,0.00E+00,,2.90E-02,
,8.20E+00,3.08E+01,0.00E+00,8.20E+00,3.08E+01,0.00E+00,8.20E+00,3.08E+01,0.00E+00,8.20E+00,3.08E+01,0.00E+00,,3.33E-02,
,8.20E+00,3.19E+01,0.00E+00,8.20E+00,3.19E+01,0.00E+00,8.20E+00,3.19E+01,0.00E+00,8.20E+00,3.19E+01,0.00E+00,,3.76E-02,
,8.20E+00,3.29E+01,0.00E+00,8.20E+00,3.29E+01,0.00E+00,8.20E+00,3.29E+01,0.00E+00,8.20E+00,3.29E+01,0.00E+00,,4.19E-02,
,8.20E+00,3.40E+01,0.00E+00,8.20E+00,3.40E+01,0.00E+00,8.20E+00,3.40E+01,0.00E+00,8.20E+00,3.40E+01,0.00E+00,,4.62E-02,
,8.20E+00,3.50E+01,0.00E+00,8.20E+00,3.50E+01,0.00E+00,8.20E+00,3.50E+01,0.00E+00,8.20E+00,3.50E+01,0.00E+00,,5.05E-02,
,8.20E+00,3.60E+01,0.00E+00,8.20E+00,3.60E+01,0.00E+00,8.20E+00,3.60E+01,0.00E+00,8.20E+00,3.60E+01,0.00E+00,,5.49E-02,
,8.20E+00,3.71E+01,0.00E+00,8.20E+00,3.71E+01,0.00E+00,8.20E+00,3.71E+01,0.00E+00,8.20E+00,3.71E+01,0.00E+00,,5.92E-02,
,8.20E+00,3.81E+01,0.00E+00,8.20E+00,3.81E+01,0.00E+00,8.20E+00,3.81E+01,0.00E+00,8.20E+00,3.81E+01,0.00E+00,,6.35E-02,
,9.39E+00,1.32E+01,0.00E+00,9.39E+00,1.32E+01,0.00E+00,9.39E+00,1.32E+01,0.00E+00,9.39E+00,1.32E+01,0.00E+00,,-2.37E-02,
,9.39E+00,1.42E+01,0.00E+00,9.39E+00,1.42E+01,0.00E+00,9.39E+00,1.42E+01,0.00E+00,9.39E+00,1.42E+01,0.00E+00,,-1.94E-02,
,9.39E+00,1.53E+01,0.00E+00,9.39E+00,1.53E+01,0.00E+00,9.39E+00,1.53E+01,0.00E+00,9.39E+00,1.53E+01,0.00E+00,,-1.51E-02,
,9.39E+00,1.63E+01,0.00E+00,9.39E+00,1.63E+01,0.00E+00,9.39E+00,1.63E+01,0.00E+00,9.39E+00,1.63E+01,0.00E+00,,-1.08E-02,
,9.39E+00,1.74E+01,0.00E+00,9.39E+00,1.74E+01,0.00E+00,9.39E+00,1.74E+01,0.00E+00,9.39E+00,1.74E+01,0.00E+00,,-6.51E-03,
,9.39E+00,1.84E+01,0.00E+00,9.39E+00,1.84E+01,0.00E+00,9.39E+00,1.84E+01,0.00E+00,9.39E+00,1.84E+01,0.00E+00,,-2.21E-03,
,9.39E+00,1.94E+01,0.00E+00,9.39E+00,1.94E+01,0.00E+00,9.39E+00,1.94E+01,0.00E+00,9.39E+00,1.94E+01,0.00E+00,,2.10E-03,
,9.39E+00,2.05E+01,0.00E+00,9.39E+00,2.05E+01,0.00E+00,9.39E+00,2.05E+01,0.00E+00,9.39E+00,2.05E+01,0.00E+00,,6.41E-03,
,9.39E+00,2.15E+01,0.00E+00,9.39E+00,2.15E+01,0.00E+00,9.39E+00,2.15E+01,0.00E+00,9.39E+00,2.15E+01,0.00E+00,,1.07E-02,
,9.39E+00,2.25E+01,0.00E+00,9.39E+00,2.25E+01,0.00E+00,9.39E+00,2.25E+01,0.00E+00,9.39E+00,2.25E+01,0.00E+00,,1.50E-02,
,9.39E+00,2.36E+01,0.00E+00,9.39E+00,2.36E+01,0.00E+00,9.39E+00,2.36E+01,0.00E+00,9.39E+00,2.36E+01,0.00E+00,,1.93E-02,
,9.39E+00,2.46E+01,0.00E+00,9.39E+00,2.46E+01,0.00E+00,9.39E+00,2.46E+01,0.00E+00,9.39E+00,2.46E+01,0.00E+00,,2.36E-02,
,9.39E+00,2.56E+01,0.00E+00,9.39E+00,2.56E+01,0.00E+00,9.39E+00,2.56E+01,0.00E+00,9.39E+00,2.56E+01,0.00E+00,,2.79E-02,
,9.39E+00,2.67E+01,0.00E+00,9.39E+00,2.67E+01,0.00E+00,9.39E+00,2.67E+01,0.00E+00,9.39E+00,2.67E+01,0.00E+00,,3.23E-02,
,9.39E+00,2.77E+01,0.00E+00,9.39E+00,2.77E+01,0.00E+00,9.39E+00,2.77E+01,0.00E+00,9.39E+00,2.77E+01,0.00E+00,,3.66E-02,
,9.39E+00,2.88E+01,0.00E+00,9.39E+00,2.88E+01,0.00E+00,9.39E+00,2.88E+01,0.00E+00,9.39E+00,2.88E+01,0.00E+00,,4.09E-02,
,9.39E+00,2.98E+01,0.00E+00,9.39E+00,2.98E+01,0.00E+00,9.39E+00,2.98E+01,0.00E+00,9.39E+00,2.98E+01,0.00E+00,,4.52E-02,
,9.39E+00,3.08E+01,0.00E+00,9.39E+00,3.08E+01,0.00E+00,9.39E+00,3.08E+01,0.00E+00,9.39E+00,3.08E+01,0.00E+00,,4.95E-02,
,9.39E+00,3.19E+01,0.00E+00,9.39E+00,3.19E+01,0.00E+00,9.39E+00,3.19E+01,0.00E+00,9.39E+00,3.19E+01,0.00E+00,,5.38E-02,
,9.39E+00,3.29E+01,0.00E+00,9.39E+00,3.29E+01,0.00E+00,9.39E+00,3.29E+01,0.00E+00,9.39E+00,3.29E+01,0.00E+00,,5.81E-02,
,9.39E+00,3.40E+01,0.00E+00,9.39E+00,3.40E+01,0.00E+00,9.39E+00,3.40E+01,0.00E+00,9.39E+00,3.40E+01,0.00E+00,,6.24E-02,
,9.39E+00,3.50E+01,0.00E+00,9.39E+00,3.50E+01,0.00E+00,9.39E+00,3.50E+01,0.00E+00,9.39E+00,3.50E+01,0.00E+00,,6.67E-02,
,9.39E+00,3.60E+01,0.00E+00,9.39E+00,3.60E+01,0.00E+00,9.39E+00,3.60E+01,0.00E+00,9.39E+00,3.60E+01,0.00E+00,,7.10E-02,
,9.39E+00,3.71E+01,0.00E+00,9.39E+00,3.71E+01,0.00E+00,9.39E+00,3.71E+01,0.00E+00,9.39E+00,3.71E+01,0.00E+00,,7.53E-02,
,9.39E+00,3.81E+01,0.00E+00,9.39E+00,3.81E+01,0.00E+00,9.39E+00,3.81E+01,0.00E+00,9.39E+00,3.81E+01,0.00E+00,,7.96E-02,
,1.06E+01,1.32E+01,0.00E+00,1.06E+01,1.32E+01,0.00E+00,1.06E+01,1.32E+01,0.00E+00,1.06E+01,1.32E+01,0.00E+00,,-7.58E-03,
,1.06E+01,1.42E+01,0.00E+00,1.06E+01,1.42E+01,0.00E+00,1.06E+01,1.42E+01,0.00E+00,1.06E+01,1.42E+01,0.00E+00,,-3.27E-03,
,1.06E+01,1.53E+01,0.00E+00,1.06E+01,1.53E+01,0.00E+00,1.06E+01,1.53E+01,0.00E+00,1.06E+01,1.53E+01,0.00E+00,,1.04E-03,
,1.06E+01,1.63E+01,0.00E+00,1.06E+01,1.63E+01,0.00E+00,1.06E+01,1.63E+01,0.00E+00,1.06E+01,1.63E+01,0.00E+00,,5.35E-03,
,1.06E+01,1.74E+01,0.00E+00,1.06E+01,1.74E+01,0.00E+00,1.06E+01,1.74E+01,0.00E+00,1.06E+01,1.74E+01,0.00E+00,,9.65E-03,
,1.06E+01,1.84E+01,0.00E+00,1.06E+01,1.84E+01,0.00E+00,1.06E+01,1.84E+01,0.00E+00,1.06E+01,1.84E+01,0.00E+00,,1.40E-02,
,1.06E+01,1.94E+01,0.00E+00,1.06E+01,1.94E+01,0.00E+00,1.06E+01,1.94E+01,0.00E+00,1.06E+01,1.94E+01,0.00E+00,,1.83E-02,
,1.06E+01,2.05E+01,0.00E+00,1.06E+01,2.05E+01,0.00E+00,1.06E+01,2.05E+01,0.00E+00,1.06E+01,2.05E+01,0.00E+00,,2.26E-02,
,1.06E+01,2.15E+01,0.00E+00,1.06E+01,2.15E+01,0.00E+00,1.06E+01,2.15E+01,0.00E+00,1.06E+01,2.15E+01,0.00E+00,,2.69E-02,
,1.06E+01,2.25E+01,0.00E+00,1.06E+01,2.25E+01,0.00E+00,1.06E+01,2.25E+01,0.00E+00,1.06E+01,2.25E+01,0.00E+00,,3.12E-02,
,1.06E+01,2.36E+01,0.00E+00,1.06E+01,2.36E+01,0.00E+00,1.06E+01,2.36E+01,0.00E+00,1.06E+01,2.36E+01,0.00E+00,,3.55E-02,
,1.06E+01,2.46E+01,0.00E+00,1.06E+01,2.46E+01,0.00E+00,1.06E+01,2.46E+01,0.00E+00,1.06E+01,2.46E+01,0.00E+00,,3.98E-02,
,1.06E+01,2.56E+01,0.00E+00,1.06E+01,2.56E+01,0.00E+00,1.06E+01,2.56E+01,0.00E+00,1.06E+01,2.56E+01,0.00E+00,,4.41E-02,
,1.06E+01,2.67E+01,0.00E+00,1.06E+01,2.67E+01,0.00E+00,1.06E+01,2.67E+01,0.00E+00,1.06E+01,2.67E+01,0.00E+00,,4.84E-02,
,1.06E+01,2.77E+01,0.00E+00,1.06E+01,2.77E+01,0.00E+00,1.06E+01,2.77E+01,0.00E+00,1.06E+01,2.77E+01,0.00E+00,,5.27E-02,
,1.06E+01,2.88E+01,0.00E+00,1.06E+01,2.88E+01,0.00E+00,1.06E+01,2.88E+01,0.00E+00,1.06E+01,2.88E+01,0.00E+00,,5.70E-02,
,1.06E+01,2.98E+01,0.00E+00,1.06E+01,2.98E+01,0.00E+00,1.06E+01,2.98E+01,0.00E+00,1.06E+01,2.98E+01,0.00E+00,,6.13E-02,
,1.06E+01,3.08E+01,0.00E+00,1.06E+01,3.08E+01,0.00E+00,1.06E+01,3.08E+01,0.00E+00,1.06E+01,3.08E+01,0.00E+00,,6.57E-02,
,1.06E+01,3.19E+01,0.00E+00,1.06E+01,3.19E+01,0.00E+00,1.06E+01,3.19E+01,0.00E+00,1.06E+01,3.19E+01,0.00E+00,,7.00E-02,
,1.06E+01,3.29E+01,0.00E+00,1.06E+01,3.29E+01,0.00E+00,1.06E+01,3.29E+01,0.00E+00,1.06E+01,3.29E+01,0.00E+00,,7.43E-02,
,1.06E+01,3.40E+01,0.00E+00,1.06E+01,3.40E+01,0.00E+00,1.06E+01,3.40E+01,0.00E+00,1.06E+01,3.40E+01,0.00E+00,,7.86E-02,
,1.06E+01,3.50E+01,0.00E+00,1.06E+01,3.50E+01,0.00E+00,1.06E+01,3.50E+01,0.00E+00,1.06E+01,3.50E+01,0.00E+00,,8.29E-02,
,1.06E+01,3.60E+01,0.00E+00,1.06E+01,3.60E+01,0.00E+00,1.06E+01,3.60E+01,0.00E+00,1.06E+01,3.60E+01,0.00E+00,,8.72E-02,
,1.06E+01,3.71E+01,0.00E+00,1.06E+01,3.71E+01,0.00E+00,1.06E+01,3.71E+01,0.00E+00,1.06E+01,3.71E+01,0.00E+00,,9.15E-02,
,1.06E+01,3.81E+01,0.00E+00,1.06E+01,3.81E+01,0.00E+00,1.06E+01,3.81E+01,0.00E+00,1.06E+01,3.81E+01,0.00E+00,,9.58E-02,
,1.18E+01,1.32E+01,0.00E+00,1.18E+01,1.32E+01,0.00E+00,1.18E+01,1.32E+01,0.00E+00,1.18E+01,1.32E+01,0.00E+00,,8.59E-03,
,1.18E+01,1.42E+01,0.00E+00,1.18E+01,1.42E+01,0.00E+00,1.18E+01,1.42E+01,0.00E+00,1.18E+01,1.42E+01,0.00E+00,,1.29E-02,
,1.18E+01,1.53E+01,0.00E+00,1.18E+01,1.53E+01,0.00E+00,1.18E+01,1.53E+01,0.00E+00,1.18E+01,1.53E+01,0.00E+00,,1.72E-02,
,1.18E+01,1.63E+01,0.00E+00,1.18E+01,1.63E+01,0.00E+00,1.18E+01,1.63E+01,0.00E+00,1.18E+01,1.63E+01,0.00E+00,,2.15E-02,
,1.18E+01,1.74E+01,0.00E+00,1.18E+01,1.74E+01,0.00E+00,1.18E+01,1.74E+01,0.00E+00,1.18E+01,1.74E+01,0.00E+00,,2.58E-02,
,1.18E+01,1.84E+01,0.00E+00,1.18E+01,1.84E+01,0.00E+00,1.18E+01,1.84E+01,0.00E+00,1.18E+01,1.84E+01,0.00E+00,,3.01E-02,
,1.18E+01,1.94E+01,0.00E+00,1.18E+01,1.94E+01,0.00E+00,1.18E+01,1.94E+01,0.00E+00,1.18E+01,1.94E+01,0.00E+00,,3.44E-02,
,1.18E+01,2.05E+01,0.00E+00,1.18E+01,2.05E+01,0.00E+00,1.18E+01,2.05E+01,0.00E+00,1.18E+01,2.05E+01,0.00E+00,,3.87E-02,
,1.18E+01,2.15E+01,0.00E+00,1.18E+01,2.15E+01,0.00E+00,1.18E+01,2.15E+01,0.00E+00,1.18E+01,2.15E+01,0.00E+00,,4.31E-02,
,1.18E+01,2.25E+01,0.00E+00,1.18E+01,2.25E+01,0.00E+00,1.18E+01,2.25E+01,0.00E+00,1.18E+01,2.25E+01,0.00E+00,,4.74E-02,
,1.18E+01,2.36E+01,0.00E+00,1.18E+01,2.36E+01,0.00E+00,1.18E+01,2.36E+01,0.00E+00,1.18E+01,2.36E+01,0.00E+00,,5.17E-02,
,1.18E+01,2.46E+01,0.00E+00,1.18E+01,2.46E+01,0.00E+00,1.18E+01,2.46E+01,0.00E+00,1.18E+01,2.46E+01,0.00E+00,,5.60E-02,
,1.18E+01,2.56E+01,0.00E+00,1.18E+01,2.56E+01,0.00E+00,1.18E+01,2.56E+01,0.00E+00,1.18E+01,2.56E+01,0.00E+00,,6.03E-02,
,1.18E+01,2.67E+01,0.00E+00,1.18E+01,2.67E+01,0.00E+00,1.18E+01,2.67E+01,0.00E+00,1.18E+01,2.67E+01,0.00E+00,,6.46E-02,
,1.18E+01,2.77E+01,0.00E+00,1.18E+01,2.77E+01,0.00E+00,1.18E+01,2.77E+01,0.00E+00,1.18E+01,2.77E+01,0.00E+00,,6.89E-02,
,1.18E+01,2.88E+01,0.00E+00,1.18E+01,2.88E+01,0.00E+00,1.18E+01,2.88E+01,0.00E+00,1.18E+01,2.88E+01,0.00E+00,,7.32E-02,
,1.18E+01,2.98E+01,0.00E+00,1.18E+01,2.98E+01,0.00E+00,1.18E+01,2.98E+01,0.00E+00,1.18E+01,2.98E+01,0.00E+00,,7.75E-02,
,1.18E+01,3.08E+01,0.00E+00,1.18E+01,3.08E+01,0.00E+00,1.18E+01,3.08E+01,0.00E+00,1.18E+01,3.08E+01,0.00E+00,,8.18E-02,
,1.18E+01,3.19E+01,0.00E+00,1.18E+01,3.19E+01,0.00E+00,1.18E+01,3.19E+01,0.00E+00,1.18E+01,3.19E+01,0.00E+00,,8.61E-02,
,1.18E+01,3.29E+01,0.00E+00,1.18E+01,3.29E+01,0.00E+00,1.18E+01,3.29E+01,0.00E+00,1.18E+01,3.29E+01,0.00E+00,,9.04E-02,
,1.18E+01,3.40E+01,0.00E+00,1.18E+01,3.40E+01,0.00E+00,1.18E+01,3.40E+01,0.00E+00,1.18E+01,3.40E+01,0.00E+00,,9.47E-02,
,1.18E+01,3.50E+01,0.00E+00,1.18E+01,3.50E+01,0.00E+00,1.18E+01,3.50E+01,0.00E+00,1.18E+01,3.50E+01,0.00E+00,,9.91E-02,
,1.18E+01,3.60E+01,0.00E+00,1.18E+01,3.60E+01,0.00E+00,1.18E+01,3.60E+01,0.00E+00,1.18E+01,3.60E+01,0.00E+00,,1.03E-01,
,1.18E+01,3.71E+01,0.00E+00,1.18E+01,3.71E+01,0.00E+00,1.18E+01,3.71E+01,0.00E+00,1.18E+01,3.71E+01,0.00E+00,,1.08E-01,
,1.18E+01,3.81E+01,0.00E+00,1.18E+01,3.81E+01,0.00E+00,1.18E+01,3.81E+01,0.00E+00,1.18E+01,3.81E+01,0.00E+00,,1.12E-01,
,1.30E+01,1.32E+01,0.00E+00,1.30E+01,1.32E+01,0.00E+00,1.30E+01,1.32E+01,0.00E+00,1.30E+01,1.32E+01,0.00E+00,,2.48E-02,
,1.30E+01,1.42E+01,0.00E+00,1.30E+01,1.42E+01,0.00E+00,1.30E+01,1.42E+01,0.00E+00,1.30E+01,1.42E+01,0.00E+00,,2.91E-02,
,1.30E+01,1.53E+01,0.00E+00,1.30E+01,1.53E+01,0.00E+00,1.30E+01,1.53E+01,0.00E+00,1.30E+01,1.53E+01,0.00E+00,,3.34E-02,
,1.30E+01,1.63E+01,0.00E+00,1.30E+01,1.63E+01,0.00E+00,1.30E+01,1.63E+01,0.00E+00,1.30E+01,1.63E+01,0.00E+00,,3.77E-02,
,1.30E+01,1.74E+01,0.00E+00,1.30E+01,1.74E+01,0.00E+00,1.30E+01,1.74E+01,0.00E+00,1.30E+01,1.74E+01,0.00E+00,,4.20E-02,
,1.30E+01,1.84E+01,0.00E+00,1.30E+01,1.84E+01,0.00E+00,1.30E+01,1.84E+01,0.00E+00,1.30E+01,1.84E+01,0.00E+00,,4.63E-02,
,1.30E+01,1.94E+01,0.00E+00,1.30E+01,1.94E+01,0.00E+00,1.30E+01,1.94E+01,0.00E+00,1.30E+01,1.94E+01,0.00E+00,,5.06E-02,
,1.30E+01,2.05E+01,0.00E+00,1.30E+01,2.05E+01,0.00E+00,1.30E+01,2.05E+01,0.00E+00,1.30E+01,2.05E+01,0.00E+00,,5.49E-02,
,1.30E+01,2.15E+01,0.00E+00,1.30E+01,2.15E+01,0.00E+00,1.30E+01,2.15E+01,0.00E+00,1.30E+01,2.15E+01,0.00E+00,,5.92E-02,
,1.30E+01,2.25E+01,0.00E+00,1.30E+01,2.25E+01,0.00E+00,1.30E+01,2.25E+01,0.00E+00,1.30E+01,2.25E+01,0.00E+00,,6.35E-02,
,1.30E+01,2.36E+01,0.00E+00,1.30E+01,2.36E+01,0.00E+00,1.30E+01,2.36E+01,0.00E+00,1.30E+01,2.36E+01,0.00E+00,,6.78E-02,
,1.30E+01,2.46E+01,0.00E+00,1.30E+01,2.46E+01,0.00E+00,1.30E+01,2.46E+01,0.00E+00,1.30E+01,2.46E+01,0.00E+00,,7.21E-02,
,1.30E+01,2.56E+01,0.00E+00,1.30E+01,2.56E+01,0.00E+00,1.30E+01,2.56E+01,0.00E+00,1.30E+01,2.56E+01,0.00E+00,,7.65E-02,
,1.30E+01,2.67E+01,0.00E+00,1.30E+01,2.67E+01,0.00E+00,1.30E+01,2.67E+01,0.00E+00,1.30E+01,2.67E+01,0.00E+00,,8.08E-02,
,1.30E+01,2.77E+01,0.00E+00,1.30E+01,2.77E+01,0.00E+00,1.30E+01,2.77E+01,0.00E+00,1.30E+01,2.77E+01,0.00E+00,,8.51E-02,
,1.30E+01,2.88E+01,0.00E+00,1.30E+01,2.88E+01,0.00E+00,1.30E+01,2.88E+01,0.00E+00,1.30E+01,2.88E+01,0.00E+00,,8.94E-02,
,1.30E+01,2.98E+01,0.00E+00,1.30E+01,2.98E+01,0.00E+00,1.30E+01,2.98E+01,0.00E+00,1.30E+01,2.98E+01,0.00E+00,,9.37E-02,
,1.30E+01,3.08E+01,0.00E+00,1.30E+01,3.08E+01,0.00E+00,1.30E+01,3.08E+01,0.00E+00,1.30E+01,3.08E+01,0.00E+00,,9.80E-02,
,1.30E+01,3.19E+01,0.00E+00,1.30E+01,3.19E+01,0.00E+00,1.30E+01,3.19E+01,0.00E+00,1.30E+01,3.19E+01,0.00E+00,,1.02E-01,
,1.30E+01,3.29E+01,0.00E+00,1.30E+01,3.29E+01,0.00E+00,1.30E+01,3.29E+01,0.00E+00,1.30E+01,3.29E+01,0.00E+00,,1.07E-01,
,1.30E+01,3.40E+01,0.00E+00,1.30E+01,3.40E+01,0.00E+00,1.30E+01,3.40E+01,0.00E+00,1.30E+01,3.40E+01,0.00E+00,,1.11E-01,
,1.30E+01,3.50E+01,0.00E+00,1.30E+01,3.50E+01,0.00E+00,1.30E+01,3.50E+01,0.00E+00,1.30E+01,3.50E+01,0.00E+00,,1.15E-01,
,1.30E+01,3.60E+01,0.00E+00,1.30E+01,3.60E+01,0.00E+00,1.30E+01,3.60E+01,0.00E+00,1.30E+01,3.60E+01,0.00E+00,,1.20E-01,
,1.30E+01,3.71E+01,0.00E+00,1.30E+01,3.71E+01,0.00E+00,1.30E+01,3.71E+01,0.00E+00,1.30E+01,3.71E+01,0.00E+00,,1.24E-01,
,1.30E+01,3.81E+01,0.00E+00,1.30E+01,3.81E+01,0.00E+00,1.30E+01,3.81E+01,0.00E+00,1.30E+01,3.81E+01,0.00E+00,,1.28E-01,
,1.42E+01,1.32E+01,0.00E+00,1.42E+01,1.32E+01,0.00E+00,1.42E+01,1.32E+01,0.00E+00,1.42E+01,1.32E+01,0.00E+00,,4.09E-02,
,1.42E+01,1.42E+01,0.00E+00,1.42E+01,1.42E+01,0.00E+00,1.42E+01,1.42E+01,0.00E+00,1.42E+01,1.42E+01,0.00E+00,,4.52E-02,
,1.42E+01,1.53E+01,0.00E+00,1.42E+01,1.53E+01,0.00E+00,1.42E+01,1.53E+01,0.00E+00,1.42E+01,1.53E+01,0.00E+00,,4.95E-02,
,1.42E+01,1.63E+01,0.00E+00,1.42E+01,1.63E+01,0.00E+00,1.42E+01,1.63E+01,0.00E+00,1.42E+01,1.63E+01,0.00E+00,,5.39E-02,
,1.42E+01,1.74E+01,0.00E+00,1.42E+01,1.74E+01,0.00E+00,1.42E+01,1.74E+01,0.00E+00,1.42E+01,1.74E+01,0.00E+00,,5.82E-02,
,1.42E+01,1.84E+01,0.00E+00,1.42E+01,1.84E+01,0.00E+00,1.42E+01,1.84E+01,0.00E+00,1.42E+01,1.84E+01,0.00E+00,,6.25E-02,
,1.42E+01,1.94E+01,0.00E+00,1.42E+01,1.94E+01,0.00E+00,1.42E+01,1.94E+01,0.00E+00,1.42E+01,1.94E+01,0.00E+00,,6.68E-02,
,1.42E+01,2.05E+01,0.00E+00,1.42E+01,2.05E+01,0.00E+00,1.42E+01,2.05E+01,0.00E+00,1.42E+01,2.05E+01,0.00E+00,,7.11E-02,
,1.42E+01,2.15E+01,0.00E+00,1.42E+01,2.15E+01,0.00E+00,1.42E+01,2.15E+01,0.00E+00,1.42E+01,2.15E+01,0.00E+00,,7.54E-02,
,1.42E+01,2.25E+01,0.00E+00,1.42E+01,2.25E+01,0.00E+00,1.42E+01,2.25E+01,0.00E+00,1.42E+01,2.25E+01,0.00E+00,,7.97E-02,
,1.42E+01,2.36E+01,0.00E+00,1.42E+01,2.36E+01,0.00E+00,1.42E+01,2.36E+01,0.00E+00,1.42E+01,2.36E+01,0.00E+00,,8.40E-02,
,1.42E+01,2.46E+01,0.00E+00,1.42E+01,2.46E+01,0.00E+00,1.42E+01,2.46E+01,0.00E+00,1.42E+01,2.46E+01,0.00E+00,,8.83E-02,
,1.42E+01,2.56E+01,0.00E+00,1.42E+01,2.56E+01,0.00E+00,1.42E+01,2.56E+01,0.00E+00,1.42E+01,2.56E+01,0.00E+00,,9.26E-02,
,1.42E+01,2.67E+01,0.00E+00,1.42E+01,2.67E+01,0.00E+00,1.42E+01,2.67E+01,0.00E+00,1.42E+01,2.67E+01,0.00E+00,,9.69E-02,
,1.42E+01,2.77E+01,0.00E+00,1.42E+01,2.77E+01,0.00E+00,1.42E+01,2.77E+01,0.00E+00,1.42E+01,2.77E+01,0.00E+00,,1.01E-01,
,1.42E+01,2.88E+01,0.00E+00,1.42E+01,2.88E+01,0.00E+00,1.42E+01,2.88E+01,0.00E+00,1.42E+01,2.88E+01,0.00E+00,,1.06E-01,
,1.42E+01,2.98E+01,0.00E+00,1.42E+01,2.98E+01,0.00E+00,1.42E+01,2.98E+01,0.00E+00,1.42E+01,2.98E+01,0.00E+00,,1.10E-01,
,1.42E+01,3.08E+01,0.00E+00,1.42E+01,3.08E+01,0.00E+00,1.42E+01,3.08E+01,0.00E+00,1.42E+01,3.08E+01,0.00E+00,,1.14E-01,
,1.42E+01,3.19E+01,0.00E+00,1.42E+01,3.19E+01,0.00E+00,1.42E+01,3.19E+01,0.00E+00,1.42E+01,3.19E+01,0.00E+00,,1.18E-01,
,1.42E+01,3.29E+01,0.00E+00,1.42E+01,3.29E+01,0.00E+00,1.42E+01,3.29E+01,0.00E+00,1.42E+01,3.29E+01,0.00E+00,,1.23E-01,
,1.42E+01,3.40E+01,0.00E+00,1.42E+01,3.40E+01,0.00E+00,1.42E+01,3.40E+01,0.00E+00,1.42E+01,3.40E+01,0.00E+00,,1.27E-01,
,1.42E+01,3.50E+01,0.00E+00,1.42E+01,3.50E+01,0.00E+00,1.42E+01,3.50E+01,0.00E+00,1.42E+01,3.50E+01,0.00E+00,,1.31E-01,
